invoice_id,order_id,customer_id,invoice_date,due_date,amount,currency,payment_status
ARINV002222,ORD002222,CUST001602,2024-10-07 10:56:36,2024-11-06 10:56:36,125.14,BRL,Paid
ARINV002223,ORD002223,CUST000931,2024-11-11 02:54:35,2024-12-11 02:54:35,873.14,BRL,Paid
ARINV002224,ORD002224,CUST000065,2024-10-19 15:03:32,2024-11-18 15:03:32,671.72,BRL,Paid
ARINV002225,ORD002225,CUST000928,2024-04-16 03:13:10,2024-05-16 03:13:10,605.41,BRL,Paid
ARINV002226,ORD002226,CUST000113,2024-11-29 20:03:01,2024-12-29 20:03:01,2250.43,BRL,Paid
ARINV002227,ORD002227,CUST000675,2023-02-03 03:49:06,2023-03-05 03:49:06,855.18,BRL,Open
ARINV002228,ORD002228,CUST000109,2023-12-25 20:47:50,2024-01-24 20:47:50,132.68,BRL,Paid
ARINV002229,ORD002229,CUST000447,2024-09-08 09:54:25,2024-10-08 09:54:25,1589.74,BRL,Open
ARINV002230,ORD002230,CUST001625,2023-08-26 09:54:34,2023-09-25 09:54:34,725.7,BRL,Paid
ARINV002231,ORD002231,CUST001837,2024-11-12 15:15:53,2024-12-12 15:15:53,1015.43,BRL,Paid
ARINV002232,ORD002232,CUST000259,2024-06-30 03:39:18,2024-07-30 03:39:18,1342.18,BRL,Paid
ARINV002233,ORD002233,CUST000052,2023-04-01 02:15:36,2023-05-01 02:15:36,892.76,BRL,Paid
ARINV002234,ORD002234,CUST001853,2024-09-06 07:52:58,2024-10-06 07:52:58,811.56,BRL,Paid
ARINV002235,ORD002235,CUST001017,2024-02-15 00:22:46,2024-03-16 00:22:46,519.36,BRL,Open
ARINV002236,ORD002236,CUST000784,2024-11-09 23:56:45,2024-12-09 23:56:45,372.94,BRL,Paid
ARINV002237,ORD002237,CUST000583,2024-11-02 05:52:54,2024-12-02 05:52:54,978.77,BRL,Cancelled
ARINV002238,ORD002238,CUST000944,2023-06-04 19:17:00,2023-07-04 19:17:00,185.41,BRL,Paid
ARINV002239,ORD002239,CUST000298,2024-07-11 01:12:02,2024-08-10 01:12:02,698.02,BRL,Paid
ARINV002240,ORD002240,CUST001253,2023-09-10 10:37:50,2023-10-10 10:37:50,195.78,BRL,Paid
ARINV002241,ORD002241,CUST001883,2023-11-06 20:09:10,2023-12-06 20:09:10,715.11,BRL,Paid
ARINV002242,ORD002242,CUST001044,2023-07-22 02:43:09,2023-08-21 02:43:09,374.54,BRL,Paid
ARINV002243,ORD002243,CUST001180,2024-05-12 21:32:32,2024-06-11 21:32:32,252.33,BRL,Paid
ARINV002244,ORD002244,CUST001781,2023-11-28 17:29:46,2023-12-28 17:29:46,1681.3,BRL,Paid
ARINV002245,ORD002245,CUST001686,2023-04-29 07:24:04,2023-05-29 07:24:04,134.64,BRL,Cancelled
ARINV002246,ORD002246,CUST001983,2024-08-19 11:15:58,2024-09-18 11:15:58,703.25,BRL,Cancelled
ARINV002247,ORD002247,CUST001461,2023-05-19 11:02:54,2023-06-18 11:02:54,1317.15,BRL,Cancelled
ARINV002248,ORD002248,CUST000231,2023-06-15 18:57:36,2023-07-15 18:57:36,296.49,BRL,Paid
ARINV002249,ORD002249,CUST001190,2023-05-03 04:49:29,2023-06-02 04:49:29,537.85,BRL,Cancelled
ARINV002250,ORD002250,CUST001574,2023-11-21 04:58:39,2023-12-21 04:58:39,2034.51,BRL,Cancelled
ARINV002251,ORD002251,CUST000312,2024-09-14 07:45:34,2024-10-14 07:45:34,401.43,BRL,Paid
ARINV002252,ORD002252,CUST001237,2024-01-13 17:52:17,2024-02-12 17:52:17,1116.03,BRL,Paid
ARINV002253,ORD002253,CUST000294,2023-09-02 20:10:28,2023-10-02 20:10:28,882.2,BRL,Paid
ARINV002254,ORD002254,CUST000683,2023-11-05 22:22:45,2023-12-05 22:22:45,938.18,BRL,Paid
ARINV002255,ORD002255,CUST000819,2023-05-06 21:01:46,2023-06-05 21:01:46,368.53,BRL,Paid
ARINV002256,ORD002256,CUST000740,2024-10-18 05:31:30,2024-11-17 05:31:30,929.98,BRL,Paid
ARINV002257,ORD002257,CUST000157,2023-03-26 12:12:56,2023-04-25 12:12:56,1399.23,BRL,Open
ARINV002258,ORD002258,CUST001988,2024-11-08 06:45:19,2024-12-08 06:45:19,1043.99,BRL,Paid
ARINV002259,ORD002259,CUST000534,2023-12-12 06:05:17,2024-01-11 06:05:17,460.92,BRL,Open
ARINV002260,ORD002260,CUST001056,2023-11-16 02:43:57,2023-12-16 02:43:57,1777.1,BRL,Open
ARINV002261,ORD002261,CUST001419,2023-03-08 16:59:10,2023-04-07 16:59:10,2029.55,BRL,Paid
ARINV002262,ORD002262,CUST000953,2024-06-17 19:08:26,2024-07-17 19:08:26,759.86,BRL,Cancelled
ARINV002263,ORD002263,CUST001720,2024-03-12 14:12:54,2024-04-11 14:12:54,876.38,BRL,Open
ARINV002264,ORD002264,CUST000939,2023-03-01 01:06:54,2023-03-31 01:06:54,394.21,BRL,Paid
ARINV002265,ORD002265,CUST001550,2024-03-19 16:26:08,2024-04-18 16:26:08,271.19,BRL,Paid
ARINV002266,ORD002266,CUST000552,2024-01-08 18:22:53,2024-02-07 18:22:53,926.95,BRL,Paid
ARINV002267,ORD002267,CUST001211,2024-04-11 05:40:55,2024-05-11 05:40:55,1167.43,BRL,Paid
ARINV002268,ORD002268,CUST000024,2024-01-11 00:56:33,2024-02-10 00:56:33,778.48,BRL,Open
ARINV002269,ORD002269,CUST001186,2023-03-26 10:42:23,2023-04-25 10:42:23,647.4,BRL,Cancelled
ARINV002270,ORD002270,CUST000437,2023-04-24 08:06:01,2023-05-24 08:06:01,493.7,BRL,Paid
ARINV002271,ORD002271,CUST000639,2023-07-04 09:29:27,2023-08-03 09:29:27,152.38,BRL,Paid
ARINV002272,ORD002272,CUST001762,2023-01-06 00:07:29,2023-02-05 00:07:29,112.27,BRL,Paid
ARINV002273,ORD002273,CUST001873,2024-07-08 21:49:38,2024-08-07 21:49:38,926.65,BRL,Paid
ARINV002274,ORD002274,CUST001260,2024-07-03 05:07:24,2024-08-02 05:07:24,815.57,BRL,Paid
ARINV002275,ORD002275,CUST000342,2023-04-24 04:25:53,2023-05-24 04:25:53,505.45,BRL,Paid
ARINV002276,ORD002276,CUST001075,2023-05-27 20:06:19,2023-06-26 20:06:19,340.61,BRL,Paid
ARINV002277,ORD002277,CUST000630,2023-01-14 19:31:01,2023-02-13 19:31:01,1468.13,BRL,Paid
ARINV002278,ORD002278,CUST001037,2024-01-02 22:03:49,2024-02-01 22:03:49,663.68,BRL,Paid
ARINV002279,ORD002279,CUST000390,2023-04-05 01:25:13,2023-05-05 01:25:13,1370.76,BRL,Open
ARINV002280,ORD002280,CUST001987,2023-08-22 13:34:53,2023-09-21 13:34:53,1655.38,BRL,Cancelled
ARINV002281,ORD002281,CUST001739,2023-09-10 12:38:05,2023-10-10 12:38:05,1305.63,BRL,Paid
ARINV002282,ORD002282,CUST001042,2023-05-30 05:59:51,2023-06-29 05:59:51,797.99,BRL,Paid
ARINV002283,ORD002283,CUST000582,2024-03-23 10:31:54,2024-04-22 10:31:54,668.97,BRL,Open
ARINV002284,ORD002284,CUST001304,2024-07-23 01:29:25,2024-08-22 01:29:25,2014.35,BRL,Paid
ARINV002285,ORD002285,CUST001321,2023-05-11 19:40:37,2023-06-10 19:40:37,678.39,BRL,Paid
ARINV002286,ORD002286,CUST000296,2024-09-28 10:28:29,2024-10-28 10:28:29,484.45,BRL,Cancelled
ARINV002287,ORD002287,CUST001850,2023-09-06 10:58:09,2023-10-06 10:58:09,406.38,BRL,Paid
ARINV002288,ORD002288,CUST000746,2023-04-08 23:52:35,2023-05-08 23:52:35,1060.09,BRL,Paid
ARINV002289,ORD002289,CUST000363,2023-10-22 22:53:39,2023-11-21 22:53:39,484.59,BRL,Paid
ARINV002290,ORD002290,CUST001220,2024-11-21 20:13:25,2024-12-21 20:13:25,481.32,BRL,Cancelled
ARINV002291,ORD002291,CUST000764,2023-01-24 14:02:11,2023-02-23 14:02:11,363.69,BRL,Paid
ARINV002292,ORD002292,CUST001008,2024-11-20 08:16:38,2024-12-20 08:16:38,70.13,BRL,Open
ARINV002293,ORD002293,CUST001960,2023-04-10 08:04:47,2023-05-10 08:04:47,1335.9,BRL,Paid
ARINV002294,ORD002294,CUST001416,2023-09-14 08:43:18,2023-10-14 08:43:18,625.96,BRL,Paid
ARINV002295,ORD002295,CUST001303,2023-01-15 11:36:43,2023-02-14 11:36:43,2105.92,BRL,Paid
ARINV002296,ORD002296,CUST001054,2024-05-19 13:32:49,2024-06-18 13:32:49,264.94,BRL,Paid
ARINV002297,ORD002297,CUST001103,2024-07-11 10:07:51,2024-08-10 10:07:51,222.53,BRL,Paid
ARINV002298,ORD002298,CUST000502,2024-09-09 15:39:11,2024-10-09 15:39:11,640.69,BRL,Paid
ARINV002299,ORD002299,CUST001433,2023-06-06 18:55:34,2023-07-06 18:55:34,819.75,BRL,Paid
ARINV002300,ORD002300,CUST000915,2023-03-10 01:45:53,2023-04-09 01:45:53,529.34,BRL,Paid
ARINV002301,ORD002301,CUST001454,2024-04-08 09:57:10,2024-05-08 09:57:10,1073.05,BRL,Paid
ARINV002302,ORD002302,CUST000885,2023-05-28 16:10:16,2023-06-27 16:10:16,1327.87,BRL,Paid
ARINV002303,ORD002303,CUST000354,2023-03-12 10:52:49,2023-04-11 10:52:49,1353.23,BRL,Paid
ARINV002304,ORD002304,CUST001908,2023-08-14 23:07:13,2023-09-13 23:07:13,765.84,BRL,Open
ARINV002305,ORD002305,CUST001911,2024-09-22 22:20:49,2024-10-22 22:20:49,426.56,BRL,Paid
ARINV002306,ORD002306,CUST001979,2023-11-05 16:44:31,2023-12-05 16:44:31,2098.6,BRL,Paid
ARINV002307,ORD002307,CUST000643,2024-06-28 10:16:00,2024-07-28 10:16:00,1124.31,BRL,Paid
ARINV002308,ORD002308,CUST001130,2023-06-28 07:44:24,2023-07-28 07:44:24,950.73,BRL,Paid
ARINV002309,ORD002309,CUST000320,2024-04-10 04:35:17,2024-05-10 04:35:17,361.88,BRL,Paid
ARINV002310,ORD002310,CUST000132,2024-02-12 21:51:29,2024-03-13 21:51:29,1115.13,BRL,Paid
ARINV002311,ORD002311,CUST000336,2023-10-16 21:17:51,2023-11-15 21:17:51,1366.72,BRL,Cancelled
ARINV002312,ORD002312,CUST000364,2023-06-28 18:10:03,2023-07-28 18:10:03,910.9,BRL,Paid
ARINV002313,ORD002313,CUST000943,2023-06-18 13:25:55,2023-07-18 13:25:55,948.81,BRL,Open
ARINV002314,ORD002314,CUST000307,2024-09-27 12:18:14,2024-10-27 12:18:14,795.64,BRL,Paid
ARINV002315,ORD002315,CUST000646,2023-03-26 11:43:45,2023-04-25 11:43:45,292.97,BRL,Paid
ARINV002316,ORD002316,CUST000004,2023-02-17 10:10:39,2023-03-19 10:10:39,1532.87,BRL,Paid
ARINV002317,ORD002317,CUST001726,2023-07-08 22:28:22,2023-08-07 22:28:22,804.24,BRL,Paid
ARINV002318,ORD002318,CUST000010,2023-10-30 05:42:54,2023-11-29 05:42:54,1389.63,BRL,Paid
ARINV002319,ORD002319,CUST001905,2024-02-22 16:53:38,2024-03-23 16:53:38,479.29,BRL,Open
ARINV002320,ORD002320,CUST000419,2024-08-27 06:24:40,2024-09-26 06:24:40,83.86,BRL,Cancelled
ARINV002321,ORD002321,CUST001585,2024-09-10 07:38:34,2024-10-10 07:38:34,1563.06,BRL,Paid
ARINV002322,ORD002322,CUST000365,2023-12-30 01:12:07,2024-01-29 01:12:07,711.84,BRL,Paid
ARINV002323,ORD002323,CUST000078,2024-08-23 05:42:44,2024-09-22 05:42:44,436.59,BRL,Paid
ARINV002324,ORD002324,CUST001503,2023-01-08 06:44:01,2023-02-07 06:44:01,1072.75,BRL,Paid
ARINV002325,ORD002325,CUST000806,2023-02-19 03:52:05,2023-03-21 03:52:05,90.42,BRL,Paid
ARINV002326,ORD002326,CUST001524,2024-09-25 08:13:02,2024-10-25 08:13:02,881.6,BRL,Paid
ARINV002327,ORD002327,CUST000952,2023-01-03 02:06:59,2023-02-02 02:06:59,1465.86,BRL,Paid
ARINV002328,ORD002328,CUST000942,2024-03-16 03:37:15,2024-04-15 03:37:15,257.34,BRL,Paid
ARINV002329,ORD002329,CUST001099,2024-12-17 17:55:17,2025-01-16 17:55:17,776.12,BRL,Paid
ARINV002330,ORD002330,CUST001359,2023-01-03 16:21:56,2023-02-02 16:21:56,729.46,BRL,Paid
ARINV002331,ORD002331,CUST000020,2023-10-20 12:31:45,2023-11-19 12:31:45,600.36,BRL,Paid
ARINV002332,ORD002332,CUST001016,2023-03-26 14:01:11,2023-04-25 14:01:11,258.09,BRL,Paid
ARINV002333,ORD002333,CUST001051,2023-03-19 10:22:17,2023-04-18 10:22:17,2504.98,BRL,Paid
ARINV002334,ORD002334,CUST001693,2023-09-08 16:09:47,2023-10-08 16:09:47,860.48,BRL,Paid
ARINV002335,ORD002335,CUST001522,2023-12-28 07:07:45,2024-01-27 07:07:45,1128.12,BRL,Paid
ARINV002336,ORD002336,CUST000695,2024-05-25 15:34:46,2024-06-24 15:34:46,1643.75,BRL,Paid
ARINV002337,ORD002337,CUST001873,2023-12-15 02:07:36,2024-01-14 02:07:36,1684.66,BRL,Paid
ARINV002338,ORD002338,CUST000539,2023-03-10 04:33:06,2023-04-09 04:33:06,2379.74,BRL,Paid
ARINV002339,ORD002339,CUST000484,2024-12-18 23:35:35,2025-01-17 23:35:35,493.26,BRL,Paid
ARINV002340,ORD002340,CUST001241,2024-10-01 02:10:47,2024-10-31 02:10:47,853.43,BRL,Open
ARINV002341,ORD002341,CUST000761,2024-02-05 17:25:12,2024-03-06 17:25:12,943.06,BRL,Paid
ARINV002342,ORD002342,CUST001092,2024-10-06 17:23:49,2024-11-05 17:23:49,299.48,BRL,Paid
ARINV002343,ORD002343,CUST001519,2023-06-04 07:13:27,2023-07-04 07:13:27,1318.04,BRL,Paid
ARINV002344,ORD002344,CUST000521,2023-06-09 02:36:26,2023-07-09 02:36:26,1836.18,BRL,Cancelled
ARINV002345,ORD002345,CUST001354,2023-10-19 23:33:39,2023-11-18 23:33:39,188.84,BRL,Paid
ARINV002346,ORD002346,CUST000285,2023-03-27 10:24:55,2023-04-26 10:24:55,335.37,BRL,Cancelled
ARINV002347,ORD002347,CUST000241,2023-07-17 00:47:07,2023-08-16 00:47:07,571.33,BRL,Open
ARINV002348,ORD002348,CUST001656,2023-09-09 20:44:44,2023-10-09 20:44:44,269.49,BRL,Paid
ARINV002349,ORD002349,CUST001239,2024-12-20 02:39:47,2025-01-19 02:39:47,1950.0,BRL,Paid
ARINV002350,ORD002350,CUST001723,2024-01-25 13:50:05,2024-02-24 13:50:05,527.9,BRL,Paid
ARINV002351,ORD002351,CUST000716,2024-12-31 09:23:17,2025-01-30 09:23:17,577.7,BRL,Paid
ARINV002352,ORD002352,CUST001716,2024-02-27 12:28:11,2024-03-28 12:28:11,238.43,BRL,Paid
ARINV002353,ORD002353,CUST001300,2023-02-12 03:25:53,2023-03-14 03:25:53,1475.49,BRL,Paid
ARINV002354,ORD002354,CUST000023,2024-02-02 12:51:21,2024-03-03 12:51:21,515.3,BRL,Paid
ARINV002355,ORD002355,CUST001625,2024-03-17 16:12:22,2024-04-16 16:12:22,210.93,BRL,Cancelled
ARINV002356,ORD002356,CUST001481,2023-03-07 05:15:39,2023-04-06 05:15:39,394.75,BRL,Paid
ARINV002357,ORD002357,CUST001202,2023-09-12 17:48:15,2023-10-12 17:48:15,729.09,BRL,Paid
ARINV002358,ORD002358,CUST000900,2023-11-18 14:03:01,2023-12-18 14:03:01,737.18,BRL,Paid
ARINV002359,ORD002359,CUST000774,2024-06-07 10:41:10,2024-07-07 10:41:10,334.05,BRL,Paid
ARINV002360,ORD002360,CUST001096,2023-10-22 13:23:03,2023-11-21 13:23:03,792.71,BRL,Open
ARINV002361,ORD002361,CUST001791,2024-10-02 05:01:39,2024-11-01 05:01:39,1164.87,BRL,Paid
ARINV002362,ORD002362,CUST001825,2024-03-04 11:54:19,2024-04-03 11:54:19,626.21,BRL,Paid
ARINV002363,ORD002363,CUST001536,2024-03-07 04:36:04,2024-04-06 04:36:04,1082.83,BRL,Paid
ARINV002364,ORD002364,CUST000539,2024-09-03 08:25:32,2024-10-03 08:25:32,890.89,BRL,Paid
ARINV002365,ORD002365,CUST001873,2024-08-21 07:50:47,2024-09-20 07:50:47,701.12,BRL,Paid
ARINV002366,ORD002366,CUST001275,2024-08-12 04:00:50,2024-09-11 04:00:50,739.02,BRL,Paid
ARINV002367,ORD002367,CUST000300,2023-05-31 07:07:54,2023-06-30 07:07:54,357.13,BRL,Paid
ARINV002368,ORD002368,CUST000271,2023-10-21 12:33:25,2023-11-20 12:33:25,828.97,BRL,Paid
ARINV002369,ORD002369,CUST001035,2024-04-19 04:59:09,2024-05-19 04:59:09,1254.99,BRL,Paid
ARINV002370,ORD002370,CUST001040,2024-04-14 00:52:55,2024-05-14 00:52:55,1556.67,BRL,Paid
ARINV002371,ORD002371,CUST000579,2023-04-06 10:39:12,2023-05-06 10:39:12,1633.27,BRL,Paid
ARINV002372,ORD002372,CUST000939,2023-07-17 16:11:28,2023-08-16 16:11:28,1897.71,BRL,Paid
ARINV002373,ORD002373,CUST001068,2024-12-16 09:49:13,2025-01-15 09:49:13,691.34,BRL,Paid
ARINV002374,ORD002374,CUST000065,2024-03-31 00:25:40,2024-04-30 00:25:40,713.02,BRL,Paid
ARINV002375,ORD002375,CUST001907,2024-06-16 15:31:21,2024-07-16 15:31:21,1291.29,BRL,Paid
ARINV002376,ORD002376,CUST001085,2023-01-28 01:47:03,2023-02-27 01:47:03,959.67,BRL,Cancelled
ARINV002377,ORD002377,CUST000842,2023-10-27 18:19:38,2023-11-26 18:19:38,1091.38,BRL,Cancelled
ARINV002378,ORD002378,CUST001627,2024-02-02 09:12:57,2024-03-03 09:12:57,942.25,BRL,Paid
ARINV002379,ORD002379,CUST001524,2024-03-09 16:26:00,2024-04-08 16:26:00,672.14,BRL,Paid
ARINV002380,ORD002380,CUST001273,2023-06-20 19:40:12,2023-07-20 19:40:12,709.4,BRL,Paid
ARINV002381,ORD002381,CUST000977,2024-12-15 07:31:51,2025-01-14 07:31:51,856.01,BRL,Paid
ARINV002382,ORD002382,CUST001798,2024-09-13 10:24:51,2024-10-13 10:24:51,862.44,BRL,Cancelled
ARINV002383,ORD002383,CUST000842,2023-01-25 20:28:20,2023-02-24 20:28:20,396.03,BRL,Paid
ARINV002384,ORD002384,CUST000913,2024-08-04 01:53:35,2024-09-03 01:53:35,747.67,BRL,Paid
ARINV002385,ORD002385,CUST000420,2023-04-06 20:31:54,2023-05-06 20:31:54,984.82,BRL,Paid
ARINV002386,ORD002386,CUST001657,2024-10-30 00:01:59,2024-11-29 00:01:59,615.26,BRL,Paid
ARINV002387,ORD002387,CUST001134,2024-05-01 12:33:37,2024-05-31 12:33:37,767.6,BRL,Paid
ARINV002388,ORD002388,CUST001259,2024-07-07 01:46:34,2024-08-06 01:46:34,78.76,BRL,Paid
ARINV002389,ORD002389,CUST001056,2024-10-16 01:18:02,2024-11-15 01:18:02,403.47,BRL,Paid
ARINV002390,ORD002390,CUST001007,2023-03-04 09:54:03,2023-04-03 09:54:03,97.26,BRL,Open
ARINV002391,ORD002391,CUST000506,2023-12-15 02:45:41,2024-01-14 02:45:41,789.47,BRL,Paid
ARINV002392,ORD002392,CUST000635,2023-10-09 18:45:08,2023-11-08 18:45:08,1460.04,BRL,Paid
ARINV002393,ORD002393,CUST000495,2023-12-27 18:24:41,2024-01-26 18:24:41,1199.97,BRL,Paid
ARINV002394,ORD002394,CUST001902,2023-04-16 14:41:03,2023-05-16 14:41:03,394.72,BRL,Open
ARINV002395,ORD002395,CUST000006,2023-04-23 17:43:59,2023-05-23 17:43:59,1501.21,BRL,Cancelled
ARINV002396,ORD002396,CUST000276,2023-09-26 01:18:50,2023-10-26 01:18:50,866.04,BRL,Paid
ARINV002397,ORD002397,CUST001489,2024-11-03 03:44:22,2024-12-03 03:44:22,887.12,BRL,Open
ARINV002398,ORD002398,CUST001606,2024-10-23 07:26:05,2024-11-22 07:26:05,1065.35,BRL,Paid
ARINV002399,ORD002399,CUST001902,2024-01-10 18:47:07,2024-02-09 18:47:07,1566.24,BRL,Cancelled
ARINV002400,ORD002400,CUST000953,2024-06-13 15:22:44,2024-07-13 15:22:44,1002.8,BRL,Paid
ARINV002401,ORD002401,CUST001483,2024-03-25 12:58:14,2024-04-24 12:58:14,1467.6,BRL,Paid
ARINV002402,ORD002402,CUST001640,2023-06-13 15:04:00,2023-07-13 15:04:00,395.75,BRL,Paid
ARINV002403,ORD002403,CUST001591,2023-12-07 19:31:35,2024-01-06 19:31:35,765.85,BRL,Paid
ARINV002404,ORD002404,CUST001105,2023-03-10 21:24:38,2023-04-09 21:24:38,2409.79,BRL,Paid
ARINV002405,ORD002405,CUST001832,2024-07-12 13:27:26,2024-08-11 13:27:26,1109.38,BRL,Paid
ARINV002406,ORD002406,CUST001082,2024-06-05 05:56:17,2024-07-05 05:56:17,236.87,BRL,Paid
ARINV002407,ORD002407,CUST000509,2023-04-07 17:02:38,2023-05-07 17:02:38,1388.5,BRL,Cancelled
ARINV002408,ORD002408,CUST000314,2023-12-10 20:22:22,2024-01-09 20:22:22,919.0,BRL,Paid
ARINV002409,ORD002409,CUST000187,2024-03-11 15:34:26,2024-04-10 15:34:26,418.65,BRL,Paid
ARINV002410,ORD002410,CUST001876,2023-01-07 05:31:13,2023-02-06 05:31:13,165.51,BRL,Paid
ARINV002411,ORD002411,CUST001556,2024-04-18 06:30:31,2024-05-18 06:30:31,338.11,BRL,Paid
ARINV002412,ORD002412,CUST001991,2024-10-24 08:04:55,2024-11-23 08:04:55,1116.8,BRL,Paid
ARINV002413,ORD002413,CUST000422,2023-06-18 11:38:54,2023-07-18 11:38:54,598.2,BRL,Open
ARINV002414,ORD002414,CUST001537,2023-04-20 08:41:07,2023-05-20 08:41:07,748.35,BRL,Paid
ARINV002415,ORD002415,CUST001989,2023-01-08 19:29:05,2023-02-07 19:29:05,92.21,BRL,Cancelled
ARINV002416,ORD002416,CUST001373,2023-05-09 00:17:25,2023-06-08 00:17:25,2353.13,BRL,Paid
ARINV002417,ORD002417,CUST001025,2024-05-10 17:17:54,2024-06-09 17:17:54,799.19,BRL,Open
ARINV002418,ORD002418,CUST000579,2023-10-27 05:06:17,2023-11-26 05:06:17,975.48,BRL,Paid
ARINV002419,ORD002419,CUST001295,2024-02-04 07:13:27,2024-03-05 07:13:27,404.5,BRL,Paid
ARINV002420,ORD002420,CUST001955,2023-03-26 05:19:52,2023-04-25 05:19:52,274.23,BRL,Paid
ARINV002421,ORD002421,CUST000823,2023-05-25 07:02:37,2023-06-24 07:02:37,711.97,BRL,Paid
ARINV002422,ORD002422,CUST000808,2023-12-24 23:58:50,2024-01-23 23:58:50,1968.74,BRL,Paid
ARINV002423,ORD002423,CUST001878,2023-04-07 22:32:19,2023-05-07 22:32:19,684.03,BRL,Open
ARINV002424,ORD002424,CUST000378,2024-11-25 21:06:12,2024-12-25 21:06:12,787.89,BRL,Paid
ARINV002425,ORD002425,CUST000083,2024-12-27 22:12:22,2025-01-26 22:12:22,303.35,BRL,Paid
ARINV002426,ORD002426,CUST001181,2024-02-21 10:46:36,2024-03-22 10:46:36,430.47,BRL,Paid
ARINV002427,ORD002427,CUST001507,2024-06-20 08:32:20,2024-07-20 08:32:20,330.55,BRL,Paid
ARINV002428,ORD002428,CUST001911,2023-06-05 05:52:45,2023-07-05 05:52:45,330.04,BRL,Open
ARINV002429,ORD002429,CUST001947,2024-11-21 13:49:49,2024-12-21 13:49:49,251.02,BRL,Paid
ARINV002430,ORD002430,CUST000332,2024-10-01 07:17:32,2024-10-31 07:17:32,742.48,BRL,Paid
ARINV002431,ORD002431,CUST001352,2023-04-01 21:05:50,2023-05-01 21:05:50,1409.59,BRL,Open
ARINV002432,ORD002432,CUST000537,2024-04-14 00:46:25,2024-05-14 00:46:25,845.45,BRL,Paid
ARINV002433,ORD002433,CUST001092,2024-03-07 01:49:22,2024-04-06 01:49:22,740.68,BRL,Paid
ARINV002434,ORD002434,CUST000991,2023-04-28 03:00:28,2023-05-28 03:00:28,1100.87,BRL,Cancelled
ARINV002435,ORD002435,CUST000357,2023-02-08 03:30:06,2023-03-10 03:30:06,680.34,BRL,Paid
ARINV002436,ORD002436,CUST000444,2024-03-05 00:19:28,2024-04-04 00:19:28,177.67,BRL,Paid
ARINV002437,ORD002437,CUST001771,2024-07-27 20:49:09,2024-08-26 20:49:09,1332.87,BRL,Paid
ARINV002438,ORD002438,CUST001854,2023-12-11 21:46:04,2024-01-10 21:46:04,611.19,BRL,Paid
ARINV002439,ORD002439,CUST001184,2023-10-23 18:28:52,2023-11-22 18:28:52,830.68,BRL,Paid
ARINV002440,ORD002440,CUST000892,2024-09-06 06:48:16,2024-10-06 06:48:16,538.17,BRL,Paid
ARINV002441,ORD002441,CUST000827,2023-04-04 09:10:49,2023-05-04 09:10:49,2002.04,BRL,Paid
ARINV002442,ORD002442,CUST001465,2023-10-18 08:44:25,2023-11-17 08:44:25,212.67,BRL,Paid
ARINV002443,ORD002443,CUST001242,2024-05-21 05:03:00,2024-06-20 05:03:00,760.9,BRL,Paid
ARINV002444,ORD002444,CUST001191,2023-05-30 18:52:33,2023-06-29 18:52:33,2074.54,BRL,Paid
ARINV002445,ORD002445,CUST000308,2024-08-29 06:03:36,2024-09-28 06:03:36,1227.54,BRL,Paid
ARINV002446,ORD002446,CUST000257,2023-10-25 00:05:42,2023-11-24 00:05:42,548.69,BRL,Paid
ARINV002447,ORD002447,CUST000122,2023-01-22 19:52:58,2023-02-21 19:52:58,1458.83,BRL,Paid
ARINV002448,ORD002448,CUST001170,2023-01-18 11:38:14,2023-02-17 11:38:14,188.01,BRL,Paid
ARINV002449,ORD002449,CUST001231,2023-10-14 07:35:24,2023-11-13 07:35:24,1444.11,BRL,Paid
ARINV002450,ORD002450,CUST000734,2024-10-29 07:23:16,2024-11-28 07:23:16,808.55,BRL,Paid
ARINV002451,ORD002451,CUST001570,2023-08-29 11:39:38,2023-09-28 11:39:38,133.35,BRL,Cancelled
ARINV002452,ORD002452,CUST001457,2024-01-26 21:46:56,2024-02-25 21:46:56,552.73,BRL,Paid
ARINV002453,ORD002453,CUST000815,2023-02-28 01:22:23,2023-03-30 01:22:23,702.72,BRL,Paid
ARINV002454,ORD002454,CUST000854,2023-03-09 20:08:08,2023-04-08 20:08:08,1379.21,BRL,Paid
ARINV002455,ORD002455,CUST000498,2024-06-28 01:37:59,2024-07-28 01:37:59,424.67,BRL,Paid
ARINV002456,ORD002456,CUST000893,2023-03-08 12:12:02,2023-04-07 12:12:02,278.39,BRL,Paid
ARINV002457,ORD002457,CUST000749,2024-09-28 08:22:41,2024-10-28 08:22:41,183.5,BRL,Paid
ARINV002458,ORD002458,CUST000665,2024-03-03 15:27:45,2024-04-02 15:27:45,704.68,BRL,Paid
ARINV002459,ORD002459,CUST001014,2024-10-20 00:54:01,2024-11-19 00:54:01,1033.67,BRL,Paid
ARINV002460,ORD002460,CUST001452,2024-06-16 02:25:52,2024-07-16 02:25:52,316.13,BRL,Paid
ARINV002461,ORD002461,CUST001444,2024-12-15 09:20:11,2025-01-14 09:20:11,457.38,BRL,Paid
ARINV002462,ORD002462,CUST001379,2023-03-17 03:12:50,2023-04-16 03:12:50,155.4,BRL,Paid
ARINV002463,ORD002463,CUST000129,2024-11-21 08:54:08,2024-12-21 08:54:08,396.1,BRL,Paid
ARINV002464,ORD002464,CUST000482,2024-09-11 16:18:22,2024-10-11 16:18:22,1388.35,BRL,Paid
