order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD001908,1,voucher,3,743.34
ORD001909,1,boleto,1,918.34
ORD001910,1,credit_card,2,271.19
ORD001911,1,credit_card,2,302.12
ORD001912,1,credit_card,1,1631.06
ORD001913,1,credit_card,2,690.69
ORD001914,1,boleto,1,189.56
ORD001914,2,boleto,3,423.36
ORD001915,1,voucher,10,155.77
ORD001916,1,voucher,1,197.34
ORD001917,1,credit_card,10,626.33
ORD001918,1,credit_card,1,806.52
ORD001919,1,debit_card,3,144.97
ORD001920,1,credit_card,6,837.94
ORD001921,1,boleto,3,688.84
ORD001922,1,credit_card,3,256.53
ORD001923,1,credit_card,1,82.06
ORD001924,1,credit_card,1,181.72
ORD001925,1,voucher,2,273.57
ORD001926,1,debit_card,1,830.3
ORD001927,1,credit_card,3,258.38
ORD001927,2,boleto,3,133.53
ORD001928,1,debit_card,1,530.31
ORD001928,2,boleto,1,858.06
ORD001929,1,boleto,1,389.36
ORD001930,1,credit_card,3,1743.93
ORD001931,1,boleto,1,1988.93
ORD001932,1,boleto,1,1202.87
ORD001933,1,credit_card,2,329.34
ORD001933,2,credit_card,10,143.36
ORD001934,1,boleto,1,358.88
ORD001935,1,debit_card,6,309.11
ORD001936,1,credit_card,1,1621.66
ORD001937,1,credit_card,3,884.96
ORD001938,1,boleto,2,1670.35
ORD001939,1,credit_card,1,2247.53
ORD001940,1,credit_card,3,329.97
ORD001941,1,boleto,1,661.48
ORD001942,1,boleto,1,867.87
ORD001943,1,boleto,1,276.31
ORD001944,1,credit_card,6,220.62
ORD001945,1,credit_card,1,1745.09
ORD001946,1,boleto,1,116.27
ORD001947,1,credit_card,1,1845.17
ORD001948,1,credit_card,6,268.12
ORD001948,2,credit_card,3,184.54
ORD001949,1,credit_card,3,365.74
ORD001949,2,credit_card,1,543.37
ORD001950,1,credit_card,3,434.93
ORD001951,1,credit_card,2,143.07
ORD001952,1,boleto,6,269.77
ORD001953,1,credit_card,6,905.74
ORD001954,1,credit_card,1,433.69
ORD001955,1,credit_card,6,248.22
ORD001956,1,credit_card,6,336.16
ORD001957,1,credit_card,6,278.32
ORD001958,1,credit_card,6,1228.62
ORD001959,1,credit_card,3,106.08
ORD001960,1,credit_card,6,398.33
ORD001961,1,boleto,1,1197.49
ORD001962,1,credit_card,2,1654.22
ORD001963,1,credit_card,1,1653.07
ORD001964,1,credit_card,3,152.25
ORD001965,1,credit_card,2,113.59
ORD001965,2,credit_card,6,154.04
ORD001966,1,credit_card,1,303.33
ORD001967,1,boleto,1,1153.52
ORD001967,2,boleto,2,550.07
ORD001968,1,credit_card,1,902.16
ORD001969,1,voucher,3,346.18
ORD001970,1,debit_card,3,44.62
ORD001971,1,boleto,1,801.3
ORD001972,1,credit_card,3,1457.4
ORD001973,1,debit_card,1,312.64
ORD001973,2,debit_card,6,259.84
ORD001974,1,credit_card,3,1865.12
ORD001975,1,debit_card,1,192.12
ORD001975,2,credit_card,3,250.67
ORD001976,1,boleto,1,859.06
ORD001977,1,credit_card,1,1264.56
ORD001978,1,debit_card,3,397.08
ORD001979,1,boleto,10,522.79
ORD001980,1,boleto,10,832.74
ORD001981,1,debit_card,2,79.77
ORD001981,2,boleto,2,170.09
ORD001982,1,credit_card,1,688.67
ORD001983,1,credit_card,10,1045.79
ORD001984,1,boleto,10,744.19
ORD001985,1,credit_card,2,713.03
ORD001986,1,debit_card,1,434.2
ORD001987,1,credit_card,1,929.92
ORD001988,1,boleto,10,255.03
ORD001989,1,credit_card,2,898.65
ORD001990,1,credit_card,10,743.68
ORD001991,1,boleto,1,748.75
ORD001992,1,debit_card,2,445.29
ORD001992,2,credit_card,10,398.82
ORD001993,1,credit_card,10,859.33
ORD001994,1,credit_card,2,1394.47
ORD001994,2,credit_card,2,1102.55
ORD001995,1,credit_card,2,371.15
ORD001995,2,credit_card,3,172.04
ORD001996,1,voucher,1,619.78
ORD001997,1,credit_card,1,753.01
ORD001998,1,boleto,1,699.4
ORD001999,1,debit_card,1,150.51
ORD002000,1,debit_card,10,34.73
ORD002001,1,credit_card,6,1047.02
ORD002002,1,credit_card,6,69.91
ORD002003,1,credit_card,6,359.11
ORD002003,2,credit_card,1,760.95
ORD002004,1,voucher,2,824.27
ORD002005,1,credit_card,10,818.5
ORD002006,1,credit_card,10,1449.42
ORD002007,1,credit_card,1,409.77
ORD002007,2,boleto,1,252.71
ORD002008,1,boleto,1,670.02
ORD002009,1,credit_card,10,933.01
ORD002010,1,credit_card,1,829.99
ORD002010,2,boleto,10,759.36
ORD002011,1,credit_card,10,643.02
ORD002012,1,credit_card,3,757.79
ORD002013,1,credit_card,10,322.59
ORD002014,1,debit_card,2,1442.17
ORD002015,1,debit_card,2,915.43
ORD002016,1,credit_card,1,313.17
ORD002017,1,credit_card,1,701.17
ORD002018,1,credit_card,1,198.02
ORD002019,1,debit_card,6,564.28
ORD002020,1,credit_card,1,641.81
ORD002021,1,credit_card,1,575.01
ORD002022,1,boleto,10,884.46
ORD002023,1,credit_card,10,187.27
ORD002024,1,credit_card,1,341.44
ORD002025,1,credit_card,1,522.31
ORD002025,2,credit_card,1,346.22
ORD002026,1,credit_card,10,86.7
ORD002026,2,boleto,2,63.57
ORD002027,1,credit_card,1,998.86
ORD002028,1,boleto,1,191.62
ORD002029,1,voucher,2,760.76
ORD002030,1,debit_card,10,178.94
ORD002031,1,credit_card,1,682.83
ORD002032,1,boleto,1,447.85
ORD002033,1,boleto,1,600.23
ORD002034,1,debit_card,6,510.43
ORD002035,1,credit_card,2,347.75
ORD002035,2,credit_card,1,255.16
ORD002036,1,boleto,1,574.88
ORD002036,2,credit_card,1,346.29
ORD002037,1,credit_card,1,617.01
ORD002038,1,debit_card,2,76.87
ORD002038,2,credit_card,2,141.75
ORD002039,1,debit_card,6,512.13
ORD002040,1,boleto,10,239.79
ORD002041,1,credit_card,3,91.02
ORD002041,2,boleto,2,114.79
ORD002042,1,credit_card,1,1583.03
ORD002043,1,credit_card,3,299.39
ORD002044,1,boleto,1,602.8
ORD002045,1,debit_card,6,166.3
ORD002046,1,boleto,2,509.11
ORD002047,1,credit_card,1,1326.3
ORD002048,1,boleto,6,143.57
ORD002049,1,credit_card,10,1253.82
ORD002050,1,debit_card,10,1617.83
ORD002051,1,debit_card,1,944.81
ORD002052,1,credit_card,10,170.01
ORD002053,1,debit_card,10,667.36
ORD002054,1,credit_card,10,765.29
ORD002055,1,boleto,1,185.09
ORD002056,1,credit_card,2,804.84
ORD002057,1,credit_card,1,453.61
ORD002057,2,credit_card,1,429.01
ORD002058,1,credit_card,1,1067.66
ORD002059,1,boleto,1,706.28
ORD002060,1,boleto,3,488.14
ORD002061,1,credit_card,1,369.94
ORD002062,1,credit_card,1,107.55
ORD002063,1,credit_card,1,2373.59
ORD002064,1,credit_card,1,315.39
ORD002065,1,debit_card,3,665.95
ORD002066,1,boleto,1,456.19
ORD002067,1,boleto,1,983.51
ORD002068,1,credit_card,3,1562.17
ORD002069,1,credit_card,2,303.09
ORD002069,2,credit_card,1,277.93
ORD002070,1,boleto,1,1218.82
ORD002071,1,credit_card,2,544.17
ORD002072,1,boleto,10,533.72
ORD002073,1,credit_card,6,439.61
ORD002073,2,credit_card,6,207.21
ORD002074,1,credit_card,1,2353.51
ORD002075,1,credit_card,1,611.79
ORD002076,1,credit_card,1,694.24
ORD002077,1,boleto,1,212.52
ORD002078,1,boleto,10,591.19
ORD002079,1,credit_card,1,304.19
ORD002080,1,credit_card,3,746.66
ORD002081,1,boleto,1,349.5
ORD002082,1,credit_card,1,196.83
ORD002082,2,boleto,2,395.77
ORD002083,1,boleto,1,245.6
ORD002084,1,credit_card,1,1291.12
ORD002085,1,credit_card,10,671.22
ORD002086,1,credit_card,3,875.69
ORD002087,1,credit_card,1,893.22
ORD002088,1,credit_card,10,787.55
ORD002089,1,boleto,1,273.31
ORD002090,1,credit_card,6,256.73
ORD002091,1,boleto,10,1756.91
ORD002091,2,credit_card,1,911.02
ORD002092,1,boleto,1,1715.47
ORD002093,1,boleto,2,710.39
ORD002094,1,boleto,1,1365.13
ORD002095,1,credit_card,1,403.23
ORD002095,2,credit_card,3,185.41
ORD002096,1,credit_card,2,940.62
ORD002097,1,credit_card,6,33.47
ORD002098,1,debit_card,1,818.28
ORD002099,1,boleto,1,563.66
ORD002100,1,boleto,3,880.93
ORD002101,1,credit_card,6,829.01
ORD002101,2,credit_card,1,766.47
ORD002102,1,boleto,6,197.82
ORD002103,1,credit_card,3,1490.17
ORD002104,1,credit_card,1,979.78
ORD002105,1,credit_card,2,1309.16
ORD002106,1,credit_card,6,267.68
ORD002107,1,credit_card,2,2658.16
ORD002108,1,boleto,6,68.4
ORD002108,2,credit_card,1,89.4
ORD002109,1,debit_card,10,757.76
ORD002110,1,credit_card,2,553.0
ORD002111,1,credit_card,3,323.91
ORD002111,2,boleto,1,549.49
ORD002112,1,credit_card,10,1468.88
ORD002113,1,credit_card,6,233.1
ORD002114,1,credit_card,3,316.89
ORD002115,1,credit_card,1,439.75
ORD002116,1,credit_card,6,528.46
ORD002117,1,credit_card,1,1324.8
ORD002118,1,credit_card,1,689.87
ORD002119,1,boleto,1,1705.98
ORD002120,1,boleto,6,1720.41
ORD002121,1,boleto,3,1700.61
ORD002122,1,credit_card,1,375.71
ORD002123,1,credit_card,1,550.11
ORD002124,1,credit_card,3,478.25
ORD002124,2,boleto,1,723.33
ORD002125,1,credit_card,1,305.55
ORD002126,1,credit_card,6,97.68
ORD002127,1,boleto,1,881.46
ORD002128,1,credit_card,10,426.76
ORD002128,2,credit_card,1,257.41
ORD002129,1,debit_card,6,485.9
ORD002130,1,credit_card,6,416.72
ORD002131,1,credit_card,2,1173.24
ORD002132,1,credit_card,1,477.09
ORD002133,1,credit_card,1,1403.31
ORD002134,1,debit_card,2,203.32
ORD002135,1,credit_card,10,735.92
ORD002136,1,boleto,1,201.15
ORD002137,1,boleto,1,621.32
ORD002138,1,boleto,1,149.97
ORD002139,1,credit_card,1,636.08
ORD002140,1,credit_card,1,572.4
ORD002141,1,debit_card,2,283.25
ORD002142,1,credit_card,3,479.29
ORD002143,1,credit_card,2,827.96
ORD002144,1,debit_card,1,99.12
ORD002145,1,credit_card,1,572.0
ORD002146,1,credit_card,1,526.68
ORD002147,1,boleto,10,2198.87
ORD002148,1,debit_card,6,1395.49
ORD002149,1,credit_card,10,1438.54
ORD002150,1,credit_card,1,1152.06
ORD002151,1,credit_card,6,222.02
ORD002152,1,debit_card,10,369.46
ORD002153,1,voucher,1,707.58
ORD002153,2,credit_card,1,405.09
ORD002154,1,debit_card,1,900.23
ORD002155,1,credit_card,3,386.09
ORD002156,1,boleto,1,842.62
ORD002157,1,credit_card,3,581.19
ORD002158,1,boleto,3,1247.02
ORD002159,1,debit_card,1,1001.63
ORD002160,1,boleto,6,32.75
ORD002161,1,boleto,2,362.03
ORD002161,2,credit_card,3,249.16
ORD002162,1,credit_card,6,1287.32
ORD002163,1,debit_card,6,147.87
ORD002164,1,credit_card,1,904.4
ORD002165,1,credit_card,1,203.51
ORD002166,1,boleto,2,1357.38
ORD002167,1,credit_card,10,218.51
ORD002168,1,boleto,1,1844.23
ORD002169,1,credit_card,6,382.85
ORD002170,1,debit_card,6,193.23
ORD002171,1,credit_card,10,1668.01
ORD002172,1,boleto,1,65.42
ORD002172,2,credit_card,6,34.51
ORD002173,1,boleto,1,759.1
ORD002174,1,boleto,1,1291.19
ORD002174,2,boleto,2,1415.6
ORD002175,1,credit_card,10,347.14
ORD002176,1,debit_card,3,633.82
ORD002177,1,credit_card,1,453.29
ORD002178,1,credit_card,1,108.12
ORD002179,1,boleto,3,199.35
ORD002179,2,boleto,3,341.97
ORD002180,1,credit_card,1,1085.2
ORD002181,1,credit_card,1,1487.24
ORD002182,1,boleto,10,429.8
ORD002183,1,boleto,2,811.35
ORD002184,1,credit_card,1,1254.54
ORD002185,1,credit_card,6,458.03
ORD002186,1,boleto,1,1051.83
ORD002186,2,credit_card,6,881.86
ORD002187,1,boleto,3,165.06
ORD002188,1,credit_card,3,2341.13
ORD002189,1,boleto,1,386.26
ORD002190,1,boleto,6,94.19
ORD002191,1,credit_card,3,222.23
ORD002192,1,debit_card,1,1543.45
ORD002193,1,boleto,1,644.47
ORD002194,1,debit_card,6,195.95
ORD002195,1,boleto,3,388.66
ORD002195,2,credit_card,2,343.86
ORD002196,1,credit_card,10,1218.03
ORD002196,2,credit_card,1,522.12
ORD002197,1,credit_card,2,951.75
ORD002198,1,credit_card,2,300.93
ORD002199,1,credit_card,1,523.96
ORD002200,1,credit_card,2,954.55
ORD002201,1,credit_card,2,173.89
ORD002202,1,debit_card,1,190.13
ORD002203,1,credit_card,3,30.81
ORD002204,1,boleto,1,123.46
ORD002205,1,debit_card,1,707.53
ORD002206,1,credit_card,2,573.46
ORD002207,1,credit_card,6,347.45
ORD002208,1,boleto,1,1654.87
ORD002209,1,credit_card,1,1004.79
ORD002210,1,boleto,10,69.97
ORD002210,2,debit_card,3,155.13
ORD002211,1,credit_card,1,872.96
ORD002212,1,boleto,1,292.8
ORD002213,1,credit_card,6,722.7
ORD002214,1,boleto,6,1113.52
ORD002215,1,credit_card,1,1983.04
ORD002216,1,credit_card,1,225.3
ORD002217,1,credit_card,1,133.63
ORD002218,1,credit_card,1,28.06
ORD002218,2,credit_card,3,15.25
ORD002219,1,boleto,1,610.58
ORD002220,1,boleto,3,123.8
ORD002221,1,voucher,2,1259.39
ORD002222,1,credit_card,1,125.14
ORD002223,1,credit_card,1,873.14
ORD002224,1,boleto,1,671.72
ORD002225,1,boleto,2,605.41
ORD002226,1,credit_card,1,2250.43
ORD002227,1,credit_card,2,855.18
ORD002228,1,credit_card,3,132.68
ORD002229,1,boleto,6,877.09
ORD002229,2,credit_card,2,712.65
ORD002230,1,boleto,10,725.7
ORD002231,1,boleto,1,1015.43
ORD002232,1,credit_card,10,1342.18
ORD002233,1,credit_card,1,892.76
ORD002234,1,credit_card,2,811.56
ORD002235,1,credit_card,6,261.5
ORD002235,2,credit_card,10,257.86
ORD002236,1,credit_card,1,224.5
ORD002236,2,credit_card,1,148.44
ORD002237,1,credit_card,6,311.95
ORD002237,2,credit_card,1,666.82
ORD002238,1,credit_card,6,108.97
ORD002238,2,voucher,3,76.44
ORD002239,1,credit_card,1,698.02
ORD002240,1,debit_card,1,195.78
ORD002241,1,credit_card,6,715.11
ORD002242,1,credit_card,6,374.54
ORD002243,1,credit_card,6,138.07
ORD002243,2,voucher,1,114.26
ORD002244,1,credit_card,1,1681.3
ORD002245,1,credit_card,1,134.64
ORD002246,1,voucher,6,703.25
ORD002247,1,credit_card,6,1317.15
ORD002248,1,boleto,1,296.49
ORD002249,1,voucher,1,327.07
ORD002249,2,boleto,1,210.78
ORD002250,1,boleto,1,2034.51
ORD002251,1,credit_card,2,401.43
ORD002252,1,credit_card,2,1116.03
ORD002253,1,credit_card,6,882.2
ORD002254,1,credit_card,1,938.18
ORD002255,1,boleto,1,368.53
ORD002256,1,credit_card,1,929.98
ORD002257,1,credit_card,3,1399.23
ORD002258,1,boleto,1,1043.99
ORD002259,1,boleto,10,460.92
ORD002260,1,voucher,1,657.19
ORD002260,2,credit_card,1,1119.91
ORD002261,1,credit_card,1,2029.55
ORD002262,1,boleto,2,759.86
ORD002263,1,credit_card,3,876.38
ORD002264,1,boleto,1,394.21
ORD002265,1,credit_card,6,271.19
ORD002266,1,credit_card,6,926.95
ORD002267,1,boleto,1,1167.43
ORD002268,1,credit_card,1,778.48
ORD002269,1,boleto,2,647.4
ORD002270,1,debit_card,1,493.7
ORD002271,1,credit_card,1,152.38
ORD002272,1,boleto,10,112.27
ORD002273,1,credit_card,1,926.65
ORD002274,1,credit_card,10,815.57
ORD002275,1,boleto,6,505.45
ORD002276,1,credit_card,6,113.18
ORD002276,2,credit_card,1,227.43
ORD002277,1,credit_card,2,1468.13
ORD002278,1,credit_card,1,663.68
ORD002279,1,debit_card,6,909.16
ORD002279,2,boleto,2,461.6
ORD002280,1,boleto,1,1655.38
ORD002281,1,boleto,10,735.14
ORD002281,2,credit_card,1,570.49
ORD002282,1,credit_card,10,797.99
ORD002283,1,boleto,3,668.97
ORD002284,1,debit_card,10,2014.35
ORD002285,1,credit_card,6,678.39
ORD002286,1,debit_card,1,484.45
ORD002287,1,credit_card,6,406.38
ORD002288,1,credit_card,6,1060.09
ORD002289,1,debit_card,6,239.87
ORD002289,2,boleto,2,244.72
ORD002290,1,debit_card,1,481.32
ORD002291,1,credit_card,2,363.69
ORD002292,1,debit_card,1,41.44
ORD002292,2,credit_card,1,28.69
ORD002293,1,credit_card,1,1335.9
ORD002294,1,credit_card,3,625.96
ORD002295,1,credit_card,6,787.06
ORD002295,2,credit_card,1,1318.86
ORD002296,1,credit_card,2,264.94
ORD002297,1,credit_card,10,222.53
ORD002298,1,boleto,3,640.69
ORD002299,1,debit_card,3,819.75
ORD002300,1,boleto,1,529.34
ORD002301,1,boleto,1,1073.05
ORD002302,1,credit_card,3,1327.87
ORD002303,1,credit_card,1,1353.23
ORD002304,1,credit_card,2,765.84
ORD002305,1,credit_card,2,426.56
ORD002306,1,voucher,2,2098.6
ORD002307,1,credit_card,10,1124.31
ORD002308,1,boleto,1,950.73
ORD002309,1,credit_card,6,361.88
ORD002310,1,boleto,2,1115.13
ORD002311,1,credit_card,1,1366.72
ORD002312,1,credit_card,2,910.9
ORD002313,1,credit_card,1,948.81
ORD002314,1,boleto,3,795.64
ORD002315,1,credit_card,1,292.97
ORD002316,1,credit_card,1,1532.87
ORD002317,1,credit_card,2,804.24
ORD002318,1,boleto,6,1389.63
ORD002319,1,credit_card,10,479.29
ORD002320,1,credit_card,10,83.86
ORD002321,1,credit_card,6,1563.06
ORD002322,1,credit_card,1,711.84
ORD002323,1,credit_card,1,436.59
ORD002324,1,debit_card,10,527.71
ORD002324,2,credit_card,1,545.04
ORD002325,1,credit_card,10,90.42
ORD002326,1,boleto,1,881.6
ORD002327,1,credit_card,10,1465.86
ORD002328,1,credit_card,1,96.8
ORD002328,2,credit_card,1,160.54
ORD002329,1,credit_card,1,776.12
ORD002330,1,boleto,1,385.5
ORD002330,2,boleto,1,343.96
ORD002331,1,credit_card,10,600.36
ORD002332,1,credit_card,3,153.06
ORD002332,2,credit_card,6,105.03
ORD002333,1,boleto,3,2504.98
ORD002334,1,credit_card,1,860.48
ORD002335,1,credit_card,10,1128.12
ORD002336,1,credit_card,3,1643.75
ORD002337,1,credit_card,10,1684.66
ORD002338,1,credit_card,3,2379.74
ORD002339,1,voucher,1,493.26
ORD002340,1,credit_card,1,853.43
ORD002341,1,credit_card,2,943.06
ORD002342,1,debit_card,1,299.48
ORD002343,1,credit_card,10,1318.04
ORD002344,1,credit_card,3,1836.18
ORD002345,1,credit_card,2,188.84
ORD002346,1,boleto,6,335.37
ORD002347,1,credit_card,2,571.33
ORD002348,1,boleto,1,269.49
ORD002349,1,credit_card,1,1950.0
ORD002350,1,credit_card,1,527.9
ORD002351,1,boleto,2,577.7
ORD002352,1,credit_card,1,238.43
ORD002353,1,boleto,3,577.54
ORD002353,2,boleto,3,897.95
ORD002354,1,credit_card,1,515.3
ORD002355,1,credit_card,1,210.93
ORD002356,1,boleto,10,394.75
ORD002357,1,boleto,10,729.09
ORD002358,1,credit_card,1,737.18
ORD002359,1,credit_card,10,334.05
ORD002360,1,voucher,1,545.75
ORD002360,2,credit_card,10,246.96
ORD002361,1,credit_card,1,1164.87
ORD002362,1,credit_card,10,626.21
ORD002363,1,credit_card,2,1082.83
ORD002364,1,credit_card,3,890.89
ORD002365,1,credit_card,2,701.12
ORD002366,1,credit_card,6,739.02
ORD002367,1,credit_card,1,357.13
ORD002368,1,credit_card,2,828.97
ORD002369,1,debit_card,1,542.84
ORD002369,2,voucher,10,712.15
ORD002370,1,credit_card,3,1556.67
ORD002371,1,boleto,3,1633.27
ORD002372,1,credit_card,2,1162.38
ORD002372,2,credit_card,6,735.33
ORD002373,1,debit_card,10,691.34
ORD002374,1,credit_card,1,713.02
ORD002375,1,credit_card,1,1291.29
ORD002376,1,credit_card,1,959.67
ORD002377,1,credit_card,3,1091.38
ORD002378,1,credit_card,1,314.86
ORD002378,2,credit_card,6,627.39
ORD002379,1,credit_card,1,672.14
ORD002380,1,debit_card,6,359.93
ORD002380,2,credit_card,2,349.47
ORD002381,1,credit_card,3,856.01
ORD002382,1,boleto,1,862.44
ORD002383,1,credit_card,3,148.27
ORD002383,2,credit_card,1,247.76
ORD002384,1,boleto,1,747.67
ORD002385,1,voucher,6,984.82
ORD002386,1,credit_card,6,615.26
ORD002387,1,boleto,1,767.6
ORD002388,1,debit_card,1,78.76
ORD002389,1,debit_card,6,403.47
ORD002390,1,credit_card,1,97.26
ORD002391,1,boleto,6,789.47
ORD002392,1,debit_card,1,1460.04
ORD002393,1,credit_card,2,1199.97
ORD002394,1,credit_card,10,394.72
ORD002395,1,credit_card,10,1501.21
ORD002396,1,boleto,1,866.04
ORD002397,1,credit_card,3,887.12
ORD002398,1,credit_card,10,401.03
ORD002398,2,credit_card,1,664.32
ORD002399,1,voucher,1,848.95
ORD002399,2,debit_card,3,717.29
ORD002400,1,voucher,2,1002.8
ORD002401,1,boleto,1,1467.6
ORD002402,1,credit_card,1,395.75
ORD002403,1,credit_card,10,504.93
ORD002403,2,debit_card,6,260.92
ORD002404,1,credit_card,2,2409.79
ORD002405,1,credit_card,2,1109.38
ORD002406,1,boleto,10,236.87
ORD002407,1,credit_card,1,1388.5
ORD002408,1,credit_card,10,919.0
ORD002409,1,credit_card,1,210.58
ORD002409,2,credit_card,1,208.07
ORD002410,1,credit_card,3,165.51
ORD002411,1,boleto,1,338.11
ORD002412,1,boleto,1,493.55
ORD002412,2,credit_card,1,623.25
ORD002413,1,credit_card,1,598.2
ORD002414,1,credit_card,6,748.35
ORD002415,1,credit_card,3,92.21
ORD002416,1,credit_card,10,2353.13
ORD002417,1,credit_card,1,799.19
ORD002418,1,credit_card,1,975.48
ORD002419,1,credit_card,3,404.5
ORD002420,1,voucher,2,274.23
ORD002421,1,credit_card,2,711.97
ORD002422,1,debit_card,1,1127.87
ORD002422,2,credit_card,1,840.87
ORD002423,1,credit_card,3,684.03
ORD002424,1,credit_card,3,787.89
ORD002425,1,credit_card,10,208.77
ORD002425,2,credit_card,3,94.58
ORD002426,1,credit_card,1,430.47
ORD002427,1,credit_card,10,198.24
ORD002427,2,credit_card,1,132.31
ORD002428,1,credit_card,2,133.65
ORD002428,2,credit_card,10,196.39
ORD002429,1,boleto,3,251.02
ORD002430,1,boleto,1,742.48
ORD002431,1,boleto,1,478.83
ORD002431,2,voucher,3,930.76
ORD002432,1,boleto,3,845.45
ORD002433,1,credit_card,10,740.68
ORD002434,1,boleto,6,479.84
ORD002434,2,boleto,1,621.03
ORD002435,1,credit_card,3,680.34
ORD002436,1,boleto,1,177.67
ORD002437,1,voucher,1,1332.87
ORD002438,1,credit_card,1,224.61
ORD002438,2,boleto,3,386.58
ORD002439,1,debit_card,6,830.68
ORD002440,1,boleto,2,538.17
ORD002441,1,credit_card,1,2002.04
ORD002442,1,credit_card,2,212.67
ORD002443,1,boleto,2,760.9
ORD002444,1,credit_card,3,2074.54
ORD002445,1,credit_card,1,1227.54
ORD002446,1,credit_card,2,548.69
ORD002447,1,credit_card,2,1458.83
ORD002448,1,credit_card,3,188.01
ORD002449,1,boleto,1,1444.11
ORD002450,1,credit_card,1,808.55
ORD002451,1,debit_card,1,133.35
ORD002452,1,credit_card,1,552.73
ORD002453,1,credit_card,6,702.72
ORD002454,1,credit_card,1,1379.21
ORD002455,1,boleto,3,424.67
ORD002456,1,debit_card,1,278.39
ORD002457,1,credit_card,10,183.5
ORD002458,1,credit_card,3,704.68
ORD002459,1,debit_card,1,1033.67
ORD002460,1,boleto,3,316.13
ORD002461,1,credit_card,2,457.38
ORD002462,1,credit_card,10,155.4
ORD002463,1,debit_card,1,396.1
ORD002464,1,credit_card,1,1388.35
ORD002465,1,boleto,1,417.58
ORD002465,2,credit_card,1,181.73
ORD002466,1,credit_card,1,126.7
ORD002466,2,credit_card,1,86.56
ORD002467,1,boleto,10,398.12
ORD002468,1,credit_card,6,284.66
ORD002469,1,credit_card,3,705.62
ORD002470,1,credit_card,2,330.95
ORD002471,1,debit_card,3,201.82
ORD002471,2,boleto,1,416.94
ORD002472,1,credit_card,6,511.78
ORD002473,1,voucher,2,244.97
ORD002474,1,debit_card,1,345.45
ORD002475,1,credit_card,1,842.05
ORD002476,1,boleto,3,503.68
ORD002477,1,debit_card,3,741.96
ORD002478,1,credit_card,2,883.92
ORD002479,1,boleto,3,1667.02
ORD002480,1,credit_card,2,516.68
ORD002480,2,credit_card,1,296.15
ORD002481,1,credit_card,1,151.54
ORD002482,1,debit_card,3,1840.0
ORD002483,1,credit_card,1,1243.22
ORD002484,1,credit_card,1,1276.16
ORD002485,1,boleto,3,794.96
ORD002486,1,credit_card,2,1970.16
ORD002487,1,credit_card,6,563.15
ORD002488,1,credit_card,3,945.19
ORD002489,1,boleto,6,724.77
ORD002490,1,boleto,6,2580.49
ORD002491,1,credit_card,1,885.48
ORD002492,1,debit_card,1,166.06
ORD002492,2,debit_card,10,235.61
ORD002493,1,credit_card,1,1949.99
ORD002494,1,boleto,2,169.13
ORD002494,2,credit_card,2,345.93
ORD002495,1,debit_card,6,645.86
ORD002496,1,debit_card,2,617.14
ORD002497,1,credit_card,10,809.33
ORD002498,1,credit_card,3,1406.07
ORD002499,1,credit_card,2,1646.46
ORD002500,1,credit_card,3,487.53
ORD002500,2,credit_card,2,423.48
ORD002501,1,credit_card,6,842.13
ORD002502,1,credit_card,6,574.21
ORD002503,1,debit_card,2,112.72
ORD002503,2,boleto,3,244.4
ORD002504,1,voucher,1,310.99
ORD002505,1,credit_card,10,567.57
ORD002506,1,credit_card,1,1022.85
ORD002507,1,credit_card,6,635.82
ORD002508,1,credit_card,6,1161.82
ORD002509,1,voucher,3,878.1
ORD002510,1,credit_card,1,271.08
ORD002511,1,debit_card,6,642.56
ORD002512,1,credit_card,10,907.06
ORD002513,1,credit_card,1,663.84
ORD002514,1,boleto,6,1012.35
ORD002515,1,credit_card,1,443.61
ORD002516,1,boleto,1,459.13
ORD002517,1,credit_card,1,1488.71
ORD002518,1,credit_card,10,812.38
ORD002519,1,credit_card,3,989.19
ORD002520,1,boleto,10,1875.73
ORD002521,1,boleto,6,923.66
ORD002522,1,credit_card,1,198.57
ORD002523,1,boleto,1,36.88
ORD002523,2,credit_card,10,26.94
ORD002524,1,boleto,10,612.89
ORD002525,1,credit_card,1,596.39
ORD002526,1,boleto,3,1187.57
ORD002527,1,debit_card,1,367.0
ORD002528,1,credit_card,3,466.46
ORD002529,1,credit_card,3,493.21
ORD002529,2,credit_card,2,867.33
ORD002530,1,debit_card,2,491.91
ORD002531,1,credit_card,10,1206.43
ORD002532,1,credit_card,1,735.73
ORD002533,1,boleto,10,300.43
ORD002534,1,voucher,1,587.09
ORD002535,1,credit_card,1,797.4
ORD002536,1,credit_card,1,660.53
ORD002537,1,credit_card,2,1418.19
ORD002538,1,credit_card,6,1226.63
ORD002539,1,credit_card,10,739.44
ORD002540,1,debit_card,1,523.74
ORD002540,2,credit_card,10,851.34
ORD002541,1,boleto,1,298.98
ORD002542,1,credit_card,1,466.66
ORD002543,1,credit_card,6,185.83
ORD002544,1,boleto,6,704.66
ORD002545,1,credit_card,1,138.68
ORD002546,1,credit_card,6,211.48
ORD002547,1,boleto,3,762.22
ORD002548,1,credit_card,1,127.41
ORD002549,1,credit_card,10,157.9
ORD002550,1,credit_card,3,918.15
ORD002550,2,credit_card,1,429.46
ORD002551,1,credit_card,3,365.31
ORD002552,1,credit_card,1,824.2
