order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD002409,1,PROD00292,SELL00127,2024-12-25 00:54:28,339.5,79.15
ORD002410,1,PROD00127,SELL00046,2023-07-17 00:24:58,109.16,56.35
ORD002411,1,PROD00064,SELL00119,2024-10-12 19:06:38,81.58,33.97
ORD002411,2,PROD00201,SELL00008,2023-06-12 20:42:25,210.77,11.79
ORD002412,1,PROD00278,SELL00003,2023-10-30 02:31:44,67.58,76.61
ORD002412,2,PROD00039,SELL00133,2024-01-22 09:45:00,729.49,33.74
ORD002412,3,PROD00033,SELL00127,2024-01-22 00:52:52,201.55,7.83
ORD002413,1,PROD00038,SELL00100,2023-08-29 03:30:38,146.31,69.3
ORD002413,2,PROD00043,SELL00042,2023-05-14 10:56:53,367.07,15.52
ORD002414,1,PROD00390,SELL00092,2024-04-30 04:12:42,669.44,78.91
ORD002415,1,PROD00012,SELL00133,2024-03-16 16:32:15,57.7,34.51
ORD002416,1,PROD00193,SELL00145,2024-06-25 19:21:22,224.65,73.09
ORD002416,2,PROD00381,SELL00077,2023-09-19 04:27:03,798.71,17.34
ORD002416,3,PROD00187,SELL00121,2024-04-15 05:51:34,495.89,7.95
ORD002416,4,PROD00349,SELL00146,2024-11-07 09:21:53,728.59,6.91
ORD002417,1,PROD00057,SELL00079,2023-02-17 03:48:47,731.81,67.38
ORD002418,1,PROD00395,SELL00046,2024-02-05 09:52:56,418.65,60.11
ORD002418,2,PROD00120,SELL00034,2024-03-14 12:03:10,426.48,70.24
ORD002419,1,PROD00052,SELL00003,2024-04-05 21:34:28,342.77,61.73
ORD002420,1,PROD00324,SELL00079,2024-02-13 22:52:49,214.37,59.86
ORD002421,1,PROD00253,SELL00141,2023-10-14 17:48:40,659.48,52.49
ORD002422,1,PROD00039,SELL00099,2023-01-22 21:13:49,879.79,67.51
ORD002422,2,PROD00066,SELL00071,2024-08-20 22:47:06,688.44,58.71
ORD002422,3,PROD00146,SELL00050,2024-05-09 19:16:10,207.44,66.85
ORD002423,1,PROD00288,SELL00060,2023-06-16 07:54:30,648.86,35.17
ORD002424,1,PROD00369,SELL00042,2023-08-08 07:02:55,491.17,26.68
ORD002424,2,PROD00095,SELL00041,2023-09-28 22:16:38,249.14,20.9
ORD002425,1,PROD00089,SELL00030,2023-02-03 00:04:41,169.08,64.06
ORD002425,2,PROD00316,SELL00084,2024-04-24 12:43:31,35.76,34.45
ORD002426,1,PROD00140,SELL00150,2024-12-26 22:25:48,410.3,20.17
ORD002427,1,PROD00015,SELL00030,2024-03-10 07:40:32,272.19,58.36
ORD002428,1,PROD00046,SELL00055,2023-05-25 23:06:25,317.23,12.81
ORD002429,1,PROD00033,SELL00133,2024-06-03 05:57:56,185.33,65.69
ORD002430,1,PROD00112,SELL00130,2024-02-02 08:11:47,724.33,18.15
ORD002431,1,PROD00338,SELL00014,2023-02-24 09:24:07,781.03,45.81
ORD002431,2,PROD00197,SELL00020,2024-10-14 23:13:09,504.75,78.0
ORD002432,1,PROD00260,SELL00027,2024-03-15 02:52:44,801.79,43.66
ORD002433,1,PROD00218,SELL00032,2023-11-06 11:05:17,698.02,42.66
ORD002434,1,PROD00121,SELL00082,2023-11-23 16:54:33,220.02,34.84
ORD002434,2,PROD00097,SELL00148,2023-04-13 04:51:43,831.49,14.52
ORD002435,1,PROD00293,SELL00131,2023-01-01 20:33:32,636.6,43.74
ORD002436,1,PROD00328,SELL00049,2024-11-06 16:31:30,98.86,78.81
ORD002437,1,PROD00102,SELL00114,2024-01-12 04:41:08,811.77,78.06
ORD002437,2,PROD00240,SELL00082,2024-03-04 17:37:18,90.44,16.42
ORD002437,3,PROD00361,SELL00135,2023-04-28 02:38:47,193.75,54.01
ORD002437,4,PROD00309,SELL00091,2024-02-09 19:26:49,26.06,62.36
ORD002438,1,PROD00376,SELL00141,2023-11-11 03:40:18,585.63,25.56
ORD002439,1,PROD00245,SELL00006,2024-09-13 11:19:05,799.44,31.24
ORD002440,1,PROD00058,SELL00001,2024-04-22 10:37:29,518.81,19.36
ORD002441,1,PROD00168,SELL00091,2024-03-30 13:49:45,318.37,28.81
ORD002441,2,PROD00245,SELL00002,2024-10-17 17:53:17,491.46,67.59
ORD002441,3,PROD00264,SELL00106,2023-08-15 20:50:44,649.94,65.84
ORD002441,4,PROD00334,SELL00020,2024-01-31 01:14:17,345.93,34.1
ORD002442,1,PROD00018,SELL00087,2023-09-13 23:54:20,157.56,55.11
ORD002443,1,PROD00071,SELL00048,2024-11-23 00:37:04,748.41,12.49
ORD002444,1,PROD00062,SELL00135,2023-03-05 16:00:57,327.35,53.49
ORD002444,2,PROD00330,SELL00129,2023-12-26 23:27:07,719.48,65.8
ORD002444,3,PROD00154,SELL00092,2024-09-16 13:50:04,896.1,12.32
ORD002445,1,PROD00309,SELL00095,2023-08-17 02:06:36,573.59,21.69
ORD002445,2,PROD00080,SELL00051,2024-05-18 05:29:44,590.69,41.57
ORD002446,1,PROD00269,SELL00079,2023-04-04 13:09:29,538.04,10.65
ORD002447,1,PROD00213,SELL00014,2023-12-19 22:53:56,583.56,78.25
ORD002447,2,PROD00103,SELL00136,2024-06-01 10:36:09,774.76,22.26
ORD002448,1,PROD00171,SELL00112,2024-11-30 21:06:17,126.25,61.76
ORD002449,1,PROD00127,SELL00019,2024-03-20 06:44:32,819.17,63.07
ORD002449,2,PROD00035,SELL00113,2023-03-31 11:41:02,499.57,62.3
ORD002450,1,PROD00258,SELL00087,2024-11-08 07:01:38,660.33,34.82
ORD002450,2,PROD00203,SELL00119,2024-07-01 02:06:40,38.64,74.76
ORD002451,1,PROD00058,SELL00100,2023-09-27 07:16:58,89.2,44.15
ORD002452,1,PROD00400,SELL00129,2023-11-26 15:50:31,517.17,35.56
ORD002453,1,PROD00065,SELL00009,2024-05-25 16:07:35,627.76,74.96
ORD002454,1,PROD00021,SELL00074,2023-09-12 10:21:13,828.44,77.45
ORD002454,2,PROD00005,SELL00091,2024-12-19 09:29:15,446.21,27.11
ORD002455,1,PROD00092,SELL00117,2023-04-07 19:32:36,390.6,34.07
ORD002456,1,PROD00319,SELL00098,2024-02-21 10:24:53,271.85,6.54
ORD002457,1,PROD00103,SELL00071,2023-05-24 14:13:48,130.48,53.02
ORD002458,1,PROD00026,SELL00091,2023-01-25 21:59:32,660.49,44.19
ORD002459,1,PROD00003,SELL00011,2023-12-10 03:47:43,579.98,48.78
ORD002459,2,PROD00023,SELL00010,2024-12-27 21:27:11,387.25,17.66
ORD002460,1,PROD00270,SELL00145,2023-06-08 13:44:56,291.27,24.86
ORD002461,1,PROD00099,SELL00139,2023-04-15 06:49:02,436.95,20.43
ORD002462,1,PROD00099,SELL00051,2024-07-27 16:55:43,100.12,55.28
ORD002463,1,PROD00059,SELL00055,2023-09-20 03:47:48,371.15,24.95
ORD002464,1,PROD00050,SELL00038,2023-09-25 17:01:30,877.64,60.67
ORD002464,2,PROD00095,SELL00122,2023-05-13 11:02:40,391.41,58.63
ORD002465,1,PROD00040,SELL00058,2023-12-06 04:10:50,555.61,43.7
ORD002466,1,PROD00337,SELL00094,2023-03-15 16:47:53,172.51,40.75
ORD002467,1,PROD00077,SELL00148,2024-10-06 20:08:51,343.84,54.28
ORD002468,1,PROD00042,SELL00114,2024-12-29 22:47:54,245.59,39.07
ORD002469,1,PROD00280,SELL00100,2024-03-26 09:27:34,21.29,6.73
ORD002469,2,PROD00228,SELL00128,2023-02-14 17:38:50,619.41,58.19
ORD002470,1,PROD00026,SELL00082,2023-11-02 04:11:17,291.48,39.47
ORD002471,1,PROD00100,SELL00122,2024-04-12 15:51:49,604.84,13.92
ORD002472,1,PROD00244,SELL00126,2023-12-25 22:05:14,489.16,22.62
ORD002473,1,PROD00242,SELL00013,2023-05-11 09:19:30,171.17,73.8
ORD002474,1,PROD00143,SELL00058,2024-07-08 19:32:33,268.94,76.51
ORD002475,1,PROD00195,SELL00070,2024-01-09 09:02:27,787.3,54.75
ORD002476,1,PROD00251,SELL00084,2023-12-28 11:20:16,446.17,57.51
ORD002477,1,PROD00089,SELL00110,2024-10-22 21:04:11,729.56,12.4
ORD002478,1,PROD00126,SELL00015,2024-11-20 16:50:17,43.85,12.49
ORD002478,2,PROD00054,SELL00064,2024-11-07 02:53:40,779.97,47.61
ORD002479,1,PROD00263,SELL00128,2024-10-29 08:34:00,748.06,42.98
ORD002479,2,PROD00337,SELL00097,2023-09-14 10:15:27,847.48,28.5
ORD002480,1,PROD00129,SELL00034,2023-04-12 04:54:11,807.22,5.61
ORD002481,1,PROD00374,SELL00004,2024-05-16 03:49:37,80.04,71.5
ORD002482,1,PROD00208,SELL00106,2023-12-13 07:05:11,355.88,42.64
ORD002482,2,PROD00193,SELL00134,2024-08-27 03:29:57,747.41,50.12
ORD002482,3,PROD00296,SELL00126,2024-05-14 20:45:00,617.82,26.13
ORD002483,1,PROD00277,SELL00036,2023-01-03 23:55:16,238.38,73.41
ORD002483,2,PROD00157,SELL00067,2024-07-04 21:40:01,185.18,64.5
ORD002483,3,PROD00354,SELL00079,2024-10-12 01:37:42,664.26,17.49
ORD002484,1,PROD00350,SELL00084,2024-09-24 14:09:55,246.36,12.27
ORD002484,2,PROD00138,SELL00133,2023-02-03 05:37:37,303.33,61.16
ORD002484,3,PROD00102,SELL00057,2024-03-06 09:10:07,629.66,23.38
ORD002485,1,PROD00144,SELL00138,2024-07-22 16:28:51,741.96,53.0
ORD002486,1,PROD00196,SELL00068,2023-09-01 20:01:47,479.34,74.66
ORD002486,2,PROD00141,SELL00046,2023-07-02 15:04:30,792.53,29.02
ORD002486,3,PROD00297,SELL00148,2023-01-09 13:17:28,53.72,6.0
ORD002486,4,PROD00194,SELL00144,2023-05-04 19:08:22,527.96,6.93
ORD002487,1,PROD00074,SELL00135,2023-09-11 00:00:06,467.64,5.52
ORD002487,2,PROD00112,SELL00083,2024-04-12 19:35:27,15.41,74.58
ORD002488,1,PROD00325,SELL00011,2024-05-05 22:55:26,875.29,69.9
ORD002489,1,PROD00373,SELL00142,2023-06-08 01:51:39,656.24,68.53
ORD002490,1,PROD00322,SELL00071,2023-03-14 02:14:09,898.73,5.76
ORD002490,2,PROD00276,SELL00010,2024-03-10 20:47:35,886.77,45.68
ORD002490,3,PROD00148,SELL00082,2023-07-29 21:29:34,668.08,75.47
ORD002491,1,PROD00152,SELL00082,2023-04-26 13:20:08,851.11,34.37
ORD002492,1,PROD00330,SELL00078,2023-03-11 21:03:36,323.33,78.34
ORD002493,1,PROD00365,SELL00115,2024-11-26 04:37:11,67.67,5.2
ORD002493,2,PROD00079,SELL00038,2024-11-10 06:04:04,417.09,15.06
ORD002493,3,PROD00194,SELL00034,2023-11-12 05:37:54,751.16,57.09
ORD002493,4,PROD00104,SELL00011,2023-12-07 19:35:08,601.05,35.67
ORD002494,1,PROD00131,SELL00012,2024-12-21 14:12:56,225.37,48.78
ORD002494,2,PROD00273,SELL00125,2024-10-14 19:40:58,192.21,48.7
ORD002495,1,PROD00394,SELL00037,2023-12-26 22:10:23,594.68,51.18
ORD002496,1,PROD00320,SELL00068,2023-08-24 08:43:45,554.3,62.84
ORD002497,1,PROD00010,SELL00005,2024-04-11 05:24:25,766.52,42.81
ORD002498,1,PROD00095,SELL00030,2024-11-01 07:50:52,589.77,24.69
ORD002498,2,PROD00308,SELL00003,2023-04-10 15:49:33,588.16,66.2
ORD002498,3,PROD00059,SELL00041,2023-12-25 11:41:37,87.26,49.99
ORD002499,1,PROD00037,SELL00087,2023-01-19 23:09:53,506.25,32.43
ORD002499,2,PROD00386,SELL00105,2023-10-06 21:18:21,147.38,35.7
ORD002499,3,PROD00167,SELL00010,2024-11-23 22:11:57,547.28,61.85
ORD002499,4,PROD00304,SELL00069,2024-08-02 11:55:58,278.43,37.14
ORD002500,1,PROD00233,SELL00089,2024-04-20 21:41:32,153.79,8.16
ORD002500,2,PROD00343,SELL00018,2024-11-29 03:29:27,705.96,43.1
ORD002501,1,PROD00216,SELL00082,2023-03-24 02:35:10,767.97,74.16
ORD002502,1,PROD00215,SELL00098,2024-10-03 05:53:19,560.14,14.07
ORD002503,1,PROD00031,SELL00043,2024-07-02 17:36:32,313.41,43.71
ORD002504,1,PROD00096,SELL00094,2024-08-13 06:20:47,242.86,68.13
ORD002505,1,PROD00015,SELL00042,2024-02-12 12:37:08,504.08,63.49
ORD002506,1,PROD00097,SELL00136,2024-05-20 23:54:46,758.66,78.5
ORD002506,2,PROD00368,SELL00047,2023-02-27 20:17:45,179.08,6.61
ORD002507,1,PROD00286,SELL00032,2023-01-22 02:55:29,34.92,39.26
ORD002507,2,PROD00151,SELL00118,2023-08-04 23:56:32,519.31,42.33
ORD002508,1,PROD00257,SELL00106,2023-05-31 23:56:32,299.79,29.11
ORD002508,2,PROD00087,SELL00060,2023-12-19 13:36:09,818.26,14.66
ORD002509,1,PROD00357,SELL00059,2024-12-05 19:55:27,388.18,6.84
ORD002509,2,PROD00142,SELL00124,2023-01-14 00:03:08,252.65,66.35
ORD002509,3,PROD00061,SELL00148,2024-07-29 04:02:57,106.99,57.09
ORD002510,1,PROD00397,SELL00058,2023-10-07 06:49:00,201.79,69.29
ORD002511,1,PROD00025,SELL00012,2024-05-10 01:21:12,586.29,56.27
ORD002512,1,PROD00081,SELL00081,2024-08-08 01:26:54,876.19,30.87
ORD002513,1,PROD00374,SELL00020,2023-11-12 09:48:19,591.03,72.81
ORD002514,1,PROD00277,SELL00004,2024-04-29 17:38:36,59.8,75.41
ORD002514,2,PROD00145,SELL00047,2024-06-29 17:26:50,809.32,67.82
ORD002515,1,PROD00222,SELL00086,2023-02-25 19:20:55,420.4,23.21
ORD002516,1,PROD00271,SELL00074,2024-09-09 01:04:41,403.93,55.2
ORD002517,1,PROD00058,SELL00113,2023-02-28 01:20:43,98.62,63.83
ORD002517,2,PROD00335,SELL00094,2023-09-13 09:43:20,648.76,67.21
ORD002517,3,PROD00194,SELL00005,2024-11-22 02:55:51,582.24,28.05
ORD002518,1,PROD00167,SELL00079,2023-05-18 01:39:31,740.68,71.7
ORD002519,1,PROD00008,SELL00150,2024-07-31 17:21:26,153.85,6.16
ORD002519,2,PROD00052,SELL00036,2023-08-08 15:45:17,789.93,39.25
ORD002520,1,PROD00326,SELL00020,2024-05-28 17:28:57,700.55,61.32
ORD002520,2,PROD00389,SELL00139,2024-01-04 13:00:22,349.66,76.82
ORD002520,3,PROD00395,SELL00086,2024-02-28 20:17:45,322.14,29.89
ORD002520,4,PROD00400,SELL00031,2024-07-07 13:06:37,301.54,33.81
ORD002521,1,PROD00372,SELL00068,2023-10-01 18:14:22,861.49,62.17
ORD002522,1,PROD00161,SELL00034,2024-06-06 17:13:13,163.51,35.06
ORD002523,1,PROD00110,SELL00129,2023-12-18 12:49:43,54.79,9.03
ORD002524,1,PROD00261,SELL00019,2023-09-13 08:41:22,582.35,30.54
ORD002525,1,PROD00375,SELL00058,2024-08-22 09:40:00,565.21,31.18
ORD002526,1,PROD00002,SELL00078,2024-04-11 00:13:13,878.56,26.46
ORD002526,2,PROD00369,SELL00069,2024-12-16 11:20:11,268.68,13.87
ORD002527,1,PROD00034,SELL00112,2023-08-06 07:07:47,306.11,60.89
ORD002528,1,PROD00345,SELL00040,2024-10-26 03:51:21,393.25,73.21
ORD002529,1,PROD00181,SELL00092,2024-10-25 04:23:30,477.48,49.29
ORD002529,2,PROD00306,SELL00080,2024-01-08 23:50:46,190.07,53.37
ORD002529,3,PROD00235,SELL00070,2023-10-14 05:57:14,560.9,29.43
ORD002530,1,PROD00136,SELL00142,2023-07-15 08:57:43,479.17,12.74
ORD002531,1,PROD00039,SELL00129,2024-09-22 22:22:29,588.2,26.66
ORD002531,2,PROD00274,SELL00055,2024-04-18 03:10:19,422.33,77.13
ORD002531,3,PROD00058,SELL00089,2023-04-21 13:44:30,86.67,5.44
ORD002532,1,PROD00382,SELL00002,2023-07-18 13:47:58,708.64,27.09
ORD002533,1,PROD00222,SELL00071,2023-01-03 21:35:42,248.65,51.78
ORD002534,1,PROD00210,SELL00030,2023-09-22 08:07:55,549.2,37.89
ORD002535,1,PROD00396,SELL00111,2023-09-16 22:00:27,522.5,25.35
ORD002535,2,PROD00347,SELL00087,2024-05-06 14:12:55,196.86,52.69
ORD002536,1,PROD00163,SELL00100,2024-06-01 15:12:56,472.35,48.67
ORD002536,2,PROD00217,SELL00086,2023-04-03 19:10:02,87.12,52.39
ORD002537,1,PROD00385,SELL00110,2023-11-20 19:03:36,727.58,33.73
ORD002537,2,PROD00397,SELL00021,2023-07-13 02:57:35,611.4,45.48
ORD002538,1,PROD00329,SELL00039,2023-03-10 16:16:32,381.62,28.86
ORD002538,2,PROD00006,SELL00006,2024-10-17 01:00:30,755.95,60.2
ORD002539,1,PROD00043,SELL00119,2024-03-05 00:43:20,186.44,9.86
ORD002539,2,PROD00069,SELL00103,2024-05-16 10:53:35,342.9,57.27
ORD002539,3,PROD00203,SELL00052,2024-06-28 10:59:42,69.97,73.0
ORD002540,1,PROD00223,SELL00107,2024-03-28 15:25:03,564.74,45.33
ORD002540,2,PROD00397,SELL00129,2023-04-07 23:18:56,522.3,33.07
ORD002540,3,PROD00122,SELL00036,2023-08-21 01:15:53,165.95,43.69
ORD002541,1,PROD00307,SELL00117,2023-04-22 18:56:25,228.97,70.01
ORD002542,1,PROD00150,SELL00006,2023-11-11 03:58:21,228.97,48.61
ORD002542,2,PROD00160,SELL00075,2023-09-25 11:56:03,166.38,22.7
ORD002543,1,PROD00014,SELL00095,2024-01-14 18:47:56,167.6,18.23
ORD002544,1,PROD00132,SELL00121,2023-11-23 18:12:08,677.99,26.67
ORD002545,1,PROD00303,SELL00043,2023-07-03 16:56:18,104.94,33.74
ORD002546,1,PROD00348,SELL00026,2023-10-17 21:44:00,198.78,12.7
ORD002547,1,PROD00183,SELL00038,2024-05-22 01:59:30,742.13,20.09
ORD002548,1,PROD00193,SELL00138,2023-02-04 04:43:21,103.18,24.23
ORD002549,1,PROD00058,SELL00033,2023-01-03 22:59:08,80.73,77.17
ORD002550,1,PROD00156,SELL00008,2023-10-08 07:34:01,358.27,67.28
ORD002550,2,PROD00331,SELL00113,2023-01-03 06:36:24,198.75,55.98
ORD002550,3,PROD00218,SELL00128,2024-01-20 07:34:30,589.85,77.48
ORD002551,1,PROD00225,SELL00035,2024-12-28 14:41:22,339.48,25.83
ORD002552,1,PROD00207,SELL00054,2024-05-22 01:22:25,539.29,46.05
ORD002552,2,PROD00139,SELL00123,2023-04-07 13:06:24,733.2,29.81
ORD002553,1,PROD00308,SELL00127,2024-10-17 08:17:33,790.13,25.17
ORD002553,2,PROD00288,SELL00076,2023-04-08 17:17:19,853.19,69.08
ORD002554,1,PROD00223,SELL00044,2024-06-03 13:19:13,190.22,33.6
ORD002555,1,PROD00003,SELL00121,2023-11-16 19:30:52,661.25,64.57
ORD002556,1,PROD00260,SELL00026,2023-05-26 08:56:59,358.79,52.51
ORD002557,1,PROD00395,SELL00064,2023-06-22 09:20:16,594.8,16.53
ORD002558,1,PROD00308,SELL00109,2024-01-04 08:38:04,297.81,59.32
ORD002559,1,PROD00149,SELL00003,2023-04-29 08:13:01,373.96,10.76
ORD002560,1,PROD00255,SELL00078,2024-06-27 22:00:08,18.78,32.42
ORD002560,2,PROD00144,SELL00043,2024-10-11 06:00:43,134.66,32.28
ORD002561,1,PROD00251,SELL00079,2024-01-19 15:14:56,60.58,41.89
ORD002562,1,PROD00092,SELL00110,2023-08-19 07:58:16,813.78,79.45
ORD002563,1,PROD00298,SELL00142,2024-06-05 13:29:39,855.77,35.14
ORD002564,1,PROD00048,SELL00117,2024-07-23 09:29:21,71.03,62.76
ORD002565,1,PROD00346,SELL00084,2023-11-01 19:17:31,557.08,63.34
ORD002565,2,PROD00145,SELL00117,2023-02-13 01:35:40,714.33,48.49
ORD002565,3,PROD00150,SELL00092,2024-05-15 07:35:28,788.69,58.74
ORD002566,1,PROD00071,SELL00119,2023-01-04 16:46:44,759.21,73.06
ORD002566,2,PROD00222,SELL00047,2023-05-09 14:47:02,567.02,60.08
ORD002567,1,PROD00220,SELL00073,2023-01-11 11:04:03,15.86,55.53
ORD002567,2,PROD00087,SELL00129,2024-01-15 00:57:17,237.9,71.34
ORD002568,1,PROD00015,SELL00064,2024-02-27 14:15:38,729.46,6.16
ORD002569,1,PROD00343,SELL00082,2024-09-18 23:04:37,301.07,49.64
ORD002570,1,PROD00011,SELL00130,2024-07-01 14:27:03,49.44,34.83
ORD002570,2,PROD00315,SELL00015,2024-12-29 04:50:41,782.75,42.26
ORD002570,3,PROD00097,SELL00131,2023-07-06 01:32:02,159.97,17.69
ORD002570,4,PROD00330,SELL00082,2024-02-13 08:42:16,238.07,6.36
ORD002571,1,PROD00176,SELL00111,2024-03-15 20:31:25,523.13,70.06
ORD002571,2,PROD00175,SELL00052,2023-09-10 13:54:03,430.36,68.44
ORD002572,1,PROD00025,SELL00031,2024-11-18 03:18:35,315.79,10.89
ORD002572,2,PROD00179,SELL00032,2023-05-31 01:47:56,762.94,78.65
ORD002573,1,PROD00127,SELL00002,2023-05-17 05:15:28,151.28,34.84
ORD002573,2,PROD00338,SELL00125,2024-11-26 04:23:29,206.42,46.53
ORD002573,3,PROD00250,SELL00002,2023-05-15 23:09:23,253.57,58.68
ORD002573,4,PROD00020,SELL00137,2023-05-20 05:18:09,269.49,29.74
ORD002574,1,PROD00229,SELL00079,2023-09-03 00:48:50,541.24,17.81
ORD002575,1,PROD00025,SELL00150,2023-02-27 00:32:56,626.84,63.05
ORD002576,1,PROD00340,SELL00090,2024-09-10 06:14:12,183.75,38.57
ORD002577,1,PROD00127,SELL00127,2023-08-30 12:07:15,609.79,24.86
ORD002578,1,PROD00364,SELL00135,2023-04-09 08:29:43,533.66,41.62
ORD002579,1,PROD00347,SELL00060,2024-01-25 04:14:39,686.66,50.31
ORD002580,1,PROD00085,SELL00030,2024-08-25 10:13:08,443.95,35.81
ORD002580,2,PROD00139,SELL00035,2023-10-09 14:51:04,806.43,57.22
ORD002581,1,PROD00068,SELL00004,2024-07-04 21:42:09,722.86,26.44
ORD002581,2,PROD00285,SELL00060,2024-01-07 07:50:50,783.36,39.38
ORD002582,1,PROD00021,SELL00111,2023-07-13 00:00:34,816.02,5.26
ORD002583,1,PROD00120,SELL00028,2023-09-09 08:38:47,50.17,9.03
ORD002583,2,PROD00183,SELL00034,2023-07-12 04:26:28,348.4,14.66
ORD002584,1,PROD00183,SELL00052,2023-06-17 15:20:33,310.91,40.24
ORD002584,2,PROD00252,SELL00075,2023-07-22 15:37:52,75.94,60.94
ORD002585,1,PROD00178,SELL00034,2024-09-04 19:51:01,143.84,29.09
ORD002586,1,PROD00033,SELL00064,2023-07-20 19:48:08,641.31,69.87
ORD002587,1,PROD00177,SELL00082,2024-05-29 05:41:13,176.34,27.55
ORD002587,2,PROD00270,SELL00014,2024-08-31 05:49:28,71.66,37.41
ORD002588,1,PROD00109,SELL00073,2023-08-17 07:09:54,892.58,75.96
ORD002589,1,PROD00310,SELL00146,2023-11-30 06:25:47,710.94,19.76
ORD002590,1,PROD00315,SELL00036,2023-01-29 14:00:34,207.46,50.1
ORD002590,2,PROD00006,SELL00109,2024-08-17 10:36:17,142.92,56.12
ORD002591,1,PROD00010,SELL00016,2024-12-04 03:29:29,739.11,8.18
ORD002591,2,PROD00307,SELL00037,2023-06-25 11:20:28,898.82,27.45
ORD002591,3,PROD00121,SELL00143,2024-08-27 05:38:15,314.48,17.03
ORD002592,1,PROD00309,SELL00026,2023-01-27 19:01:12,342.17,38.21
ORD002593,1,PROD00262,SELL00054,2024-12-24 08:15:13,585.85,21.54
ORD002593,2,PROD00060,SELL00071,2023-12-23 01:15:35,815.97,57.3
ORD002594,1,PROD00312,SELL00056,2024-09-20 06:53:15,819.36,57.06
ORD002595,1,PROD00076,SELL00055,2023-12-27 07:09:48,859.69,25.88
ORD002596,1,PROD00226,SELL00068,2023-08-28 07:32:41,504.24,65.93
ORD002596,2,PROD00347,SELL00019,2024-10-21 21:12:30,648.38,38.51
ORD002596,3,PROD00151,SELL00122,2024-09-16 00:47:15,338.21,51.81
ORD002597,1,PROD00087,SELL00061,2023-10-02 12:23:20,689.76,48.45
ORD002598,1,PROD00113,SELL00094,2024-06-04 06:44:30,334.85,30.92
ORD002599,1,PROD00014,SELL00139,2023-07-06 06:57:26,819.58,14.68
ORD002600,1,PROD00254,SELL00087,2023-03-13 20:17:59,441.62,46.97
ORD002601,1,PROD00351,SELL00114,2023-11-02 14:20:18,734.85,42.72
ORD002602,1,PROD00287,SELL00065,2023-12-25 06:07:24,267.34,58.93
ORD002602,2,PROD00276,SELL00067,2024-07-14 09:05:17,672.69,12.35
ORD002603,1,PROD00053,SELL00150,2024-01-07 01:30:18,859.41,33.56
ORD002603,2,PROD00393,SELL00108,2024-08-08 04:57:55,507.06,62.83
ORD002604,1,PROD00340,SELL00109,2024-11-07 00:01:28,138.37,68.33
ORD002604,2,PROD00048,SELL00052,2023-05-14 13:26:03,675.46,29.97
ORD002605,1,PROD00274,SELL00099,2024-10-02 03:45:40,577.1,58.01
ORD002605,2,PROD00316,SELL00129,2023-03-05 13:23:48,719.44,60.95
ORD002606,1,PROD00152,SELL00008,2023-03-15 05:12:01,378.27,54.0
ORD002607,1,PROD00149,SELL00053,2024-10-22 18:28:25,376.22,36.57
ORD002608,1,PROD00122,SELL00083,2023-09-29 01:47:48,587.92,47.72
ORD002609,1,PROD00316,SELL00070,2023-02-06 09:02:32,518.06,27.67
ORD002609,2,PROD00125,SELL00065,2023-06-24 10:31:27,192.34,66.61
ORD002610,1,PROD00136,SELL00053,2023-06-09 00:51:15,302.54,19.9
ORD002610,2,PROD00385,SELL00142,2023-08-19 05:06:20,395.71,25.3
ORD002611,1,PROD00171,SELL00055,2023-08-14 10:51:48,576.02,27.12
ORD002611,2,PROD00089,SELL00053,2023-08-01 17:25:12,783.6,57.16
ORD002611,3,PROD00246,SELL00081,2024-12-29 09:42:09,78.01,16.2
ORD002611,4,PROD00112,SELL00102,2024-09-15 02:21:54,183.21,13.98
ORD002612,1,PROD00361,SELL00074,2023-09-11 23:41:08,761.33,35.84
ORD002613,1,PROD00367,SELL00051,2024-01-09 08:45:58,562.9,71.99
ORD002613,2,PROD00048,SELL00101,2023-07-10 05:57:14,658.05,76.11
ORD002613,3,PROD00380,SELL00072,2024-02-16 10:02:08,892.39,17.26
ORD002614,1,PROD00275,SELL00069,2023-03-05 15:49:58,264.33,46.18
ORD002615,1,PROD00114,SELL00062,2023-10-16 05:56:47,569.07,33.6
ORD002616,1,PROD00290,SELL00008,2023-02-07 16:59:28,570.12,70.18
ORD002617,1,PROD00030,SELL00042,2023-03-23 01:26:55,667.29,39.52
ORD002617,2,PROD00275,SELL00073,2023-04-22 04:55:21,662.59,59.99
ORD002617,3,PROD00343,SELL00030,2023-10-24 19:04:03,275.48,67.95
ORD002617,4,PROD00040,SELL00027,2024-09-12 23:18:28,697.66,32.89
ORD002618,1,PROD00024,SELL00089,2024-06-05 17:33:44,129.03,13.44
ORD002619,1,PROD00318,SELL00147,2023-10-14 09:19:37,533.97,6.48
ORD002620,1,PROD00270,SELL00134,2023-03-05 15:59:42,746.56,54.34
ORD002621,1,PROD00171,SELL00104,2023-10-28 20:45:13,185.22,10.35
ORD002622,1,PROD00287,SELL00099,2023-08-01 00:35:33,42.23,47.63
ORD002623,1,PROD00272,SELL00111,2023-09-29 03:06:59,381.61,9.24
ORD002623,2,PROD00023,SELL00034,2023-02-11 09:59:38,130.13,9.42
ORD002624,1,PROD00310,SELL00125,2023-12-23 13:29:18,198.15,7.19
ORD002624,2,PROD00293,SELL00025,2024-01-09 19:00:44,710.47,21.28
