customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST001643,CUNQ001643,99837,aracaju,SE
CUST001644,CUNQ001644,36945,cuiaba,MT
CUST001645,CUNQ001645,94746,mossoro,RN
CUST001646,CUNQ001646,99921,boa vista,RR
CUST001647,CUNQ001647,70191,curitiba,PR
CUST001648,CUNQ001648,14965,araguaina,TO
CUST001649,CUNQ001649,17113,belo horizonte,MG
CUST001650,CUNQ001650,83149,joinville,SC
CUST001651,CUNQ001651,43901,uberlandia,MG
CUST001652,CUNQ001652,69129,varzea grande,MT
CUST001653,CUNQ001653,66757,nossa senhora do socorro,SE
CUST001654,CUNQ001654,61052,fortaleza,CE
CUST001655,CUNQ001655,80101,porto velho,RO
CUST001656,CUNQ001656,18288,osasco,SP
CUST001657,CUNQ001657,19514,manaus,AM
CUST001658,CUNQ001658,47989,belem,PA
CUST001659,CUNQ001659,89503,macapa,AP
CUST001660,CUNQ001660,67367,juiz de fora,MG
CUST001661,CUNQ001661,96602,vila velha,ES
CUST001662,CUNQ001662,30489,sorocaba,SP
CUST001663,CUNQ001663,27875,natal,RN
CUST001664,CUNQ001664,81529,rio branco,AC
CUST001665,CUNQ001665,49066,recife,PE
CUST001666,CUNQ001666,11461,ji-parana,RO
CUST001667,CUNQ001667,26152,natal,RN
CUST001668,CUNQ001668,85067,rio de janeiro,RJ
CUST001669,CUNQ001669,80405,parnaiba,PI
CUST001670,CUNQ001670,49936,natal,RN
CUST001671,CUNQ001671,55069,vitoria da conquista,BA
CUST001672,CUNQ001672,94663,feira de santana,BA
CUST001673,CUNQ001673,31096,joao pessoa,PB
CUST001674,CUNQ001674,90856,florianopolis,SC
CUST001675,CUNQ001675,35470,boa vista,RR
CUST001676,CUNQ001676,97946,porto alegre,RS
CUST001677,CUNQ001677,81939,macapa,AP
CUST001678,CUNQ001678,48096,campo grande,MS
CUST001679,CUNQ001679,42858,porto velho,RO
CUST001680,CUNQ001680,86099,porto alegre,RS
CUST001681,CUNQ001681,56810,imperatriz,MA
CUST001682,CUNQ001682,95914,maringa,PR
CUST001683,CUNQ001683,47373,brasilia,DF
CUST001684,CUNQ001684,35362,teresina,PI
CUST001685,CUNQ001685,69067,caucaia,CE
CUST001686,CUNQ001686,86568,caucaia,CE
CUST001687,CUNQ001687,84299,maringa,PR
CUST001688,CUNQ001688,66139,ananindeua,PA
CUST001689,CUNQ001689,51053,florianopolis,SC
CUST001690,CUNQ001690,93995,brasilia,DF
CUST001691,CUNQ001691,57118,varzea grande,MT
CUST001692,CUNQ001692,53458,maringa,PR
CUST001693,CUNQ001693,68373,imperatriz,MA
CUST001694,CUNQ001694,73828,ananindeua,PA
CUST001695,CUNQ001695,33038,natal,RN
CUST001696,CUNQ001696,46780,aracaju,SE
CUST001697,CUNQ001697,80597,boa vista,RR
CUST001698,CUNQ001698,92132,feira de santana,BA
CUST001699,CUNQ001699,12441,belo horizonte,MG
CUST001700,CUNQ001700,86269,joao pessoa,PB
CUST001701,CUNQ001701,87337,arapiraca,AL
CUST001702,CUNQ001702,82298,salvador,BA
CUST001703,CUNQ001703,95709,aparecida de goiania,GO
CUST001704,CUNQ001704,57948,manaus,AM
CUST001705,CUNQ001705,87280,vitoria,ES
CUST001706,CUNQ001706,27548,rio branco,AC
CUST001707,CUNQ001707,62007,campo grande,MS
CUST001708,CUNQ001708,96858,belem,PA
CUST001709,CUNQ001709,77388,brasilia,DF
CUST001710,CUNQ001710,30869,londrina,PR
CUST001711,CUNQ001711,84162,blumenau,SC
CUST001712,CUNQ001712,73373,porto velho,RO
CUST001713,CUNQ001713,38681,belem,PA
CUST001714,CUNQ001714,40375,manaus,AM
CUST001715,CUNQ001715,58422,juiz de fora,MG
CUST001716,CUNQ001716,97632,brasilia,DF
CUST001717,CUNQ001717,57349,vitoria da conquista,BA
CUST001718,CUNQ001718,69591,vila velha,ES
CUST001719,CUNQ001719,95003,rio de janeiro,RJ
CUST001720,CUNQ001720,78337,fortaleza,CE
CUST001721,CUNQ001721,44513,nossa senhora do socorro,SE
CUST001722,CUNQ001722,59369,maceio,AL
CUST001723,CUNQ001723,57880,nossa senhora do socorro,SE
CUST001724,CUNQ001724,77720,maceio,AL
CUST001725,CUNQ001725,39215,aparecida de goiania,GO
CUST001726,CUNQ001726,56255,campina grande,PB
CUST001727,CUNQ001727,73813,boa vista,RR
CUST001728,CUNQ001728,89195,macapa,AP
CUST001729,CUNQ001729,28214,osasco,SP
CUST001730,CUNQ001730,40145,campo grande,MS
CUST001731,CUNQ001731,37723,juiz de fora,MG
CUST001732,CUNQ001732,30625,curitiba,PR
CUST001733,CUNQ001733,96652,belem,PA
CUST001734,CUNQ001734,53283,brasilia,DF
CUST001735,CUNQ001735,73113,rio branco,AC
CUST001736,CUNQ001736,72786,ji-parana,RO
CUST001737,CUNQ001737,31134,vitoria da conquista,BA
CUST001738,CUNQ001738,12942,nossa senhora do socorro,SE
CUST001739,CUNQ001739,26762,brasilia,DF
CUST001740,CUNQ001740,27658,maceio,AL
CUST001741,CUNQ001741,85008,aracaju,SE
CUST001742,CUNQ001742,31802,curitiba,PR
CUST001743,CUNQ001743,77717,goiania,GO
CUST001744,CUNQ001744,83872,serra,ES
CUST001745,CUNQ001745,96736,aracaju,SE
CUST001746,CUNQ001746,21239,boa vista,RR
CUST001747,CUNQ001747,89498,feira de santana,BA
CUST001748,CUNQ001748,32356,imperatriz,MA
CUST001749,CUNQ001749,88753,brasilia,DF
CUST001750,CUNQ001750,33839,maringa,PR
CUST001751,CUNQ001751,31983,parnaiba,PI
CUST001752,CUNQ001752,69437,rio branco,AC
CUST001753,CUNQ001753,40122,teresina,PI
CUST001754,CUNQ001754,27329,vila velha,ES
CUST001755,CUNQ001755,36522,porto alegre,RS
CUST001756,CUNQ001756,29603,campina grande,PB
CUST001757,CUNQ001757,33255,teresina,PI
CUST001758,CUNQ001758,79655,sao luis,MA
CUST001759,CUNQ001759,22214,joao pessoa,PB
CUST001760,CUNQ001760,89098,sao luis,MA
CUST001761,CUNQ001761,98940,natal,RN
CUST001762,CUNQ001762,78425,nossa senhora do socorro,SE
CUST001763,CUNQ001763,15693,varzea grande,MT
CUST001764,CUNQ001764,40079,araguaina,TO
CUST001765,CUNQ001765,59969,macapa,AP
CUST001766,CUNQ001766,65769,belem,PA
CUST001767,CUNQ001767,72539,londrina,PR
CUST001768,CUNQ001768,20986,manaus,AM
CUST001769,CUNQ001769,43791,jaboatao dos guararapes,PE
CUST001770,CUNQ001770,10932,salvador,BA
CUST001771,CUNQ001771,78126,maceio,AL
CUST001772,CUNQ001772,95792,sorocaba,SP
CUST001773,CUNQ001773,51405,vitoria da conquista,BA
CUST001774,CUNQ001774,23970,varzea grande,MT
CUST001775,CUNQ001775,95403,londrina,PR
CUST001776,CUNQ001776,44249,arapiraca,AL
CUST001777,CUNQ001777,84012,mossoro,RN
CUST001778,CUNQ001778,99208,ananindeua,PA
CUST001779,CUNQ001779,64162,vitoria,ES
CUST001780,CUNQ001780,33425,mossoro,RN
CUST001781,CUNQ001781,43263,ananindeua,PA
CUST001782,CUNQ001782,62183,jaboatao dos guararapes,PE
CUST001783,CUNQ001783,96413,rio branco,AC
CUST001784,CUNQ001784,40116,pelotas,RS
CUST001785,CUNQ001785,23143,campo grande,MS
CUST001786,CUNQ001786,62502,vitoria da conquista,BA
CUST001787,CUNQ001787,82165,macapa,AP
CUST001788,CUNQ001788,31068,teresina,PI
CUST001789,CUNQ001789,10693,serra,ES
CUST001790,CUNQ001790,29048,macapa,AP
CUST001791,CUNQ001791,21552,imperatriz,MA
CUST001792,CUNQ001792,39067,juiz de fora,MG
CUST001793,CUNQ001793,89826,belem,PA
CUST001794,CUNQ001794,62513,nova iguacu,RJ
CUST001795,CUNQ001795,88311,parnaiba,PI
CUST001796,CUNQ001796,93924,niteroi,RJ
CUST001797,CUNQ001797,11403,imperatriz,MA
CUST001798,CUNQ001798,77915,vitoria da conquista,BA
CUST001799,CUNQ001799,14405,recife,PE
CUST001800,CUNQ001800,90634,macapa,AP
CUST001801,CUNQ001801,14726,blumenau,SC
CUST001802,CUNQ001802,95854,belem,PA
CUST001803,CUNQ001803,21382,campinas,SP
CUST001804,CUNQ001804,56285,aparecida de goiania,GO
CUST001805,CUNQ001805,63143,ji-parana,RO
CUST001806,CUNQ001806,77861,maceio,AL
CUST001807,CUNQ001807,21818,sao paulo,SP
CUST001808,CUNQ001808,83284,mossoro,RN
CUST001809,CUNQ001809,55544,arapiraca,AL
CUST001810,CUNQ001810,39661,boa vista,RR
CUST001811,CUNQ001811,69606,teresina,PI
CUST001812,CUNQ001812,10609,serra,ES
CUST001813,CUNQ001813,63363,goiania,GO
CUST001814,CUNQ001814,83220,joao pessoa,PB
CUST001815,CUNQ001815,54560,juiz de fora,MG
CUST001816,CUNQ001816,43776,pelotas,RS
CUST001817,CUNQ001817,68034,mossoro,RN
CUST001818,CUNQ001818,73390,serra,ES
CUST001819,CUNQ001819,54520,manaus,AM
CUST001820,CUNQ001820,99337,manaus,AM
CUST001821,CUNQ001821,73172,campo grande,MS
CUST001822,CUNQ001822,18854,caxias do sul,RS
CUST001823,CUNQ001823,38885,serra,ES
CUST001824,CUNQ001824,51383,porto velho,RO
CUST001825,CUNQ001825,77699,varzea grande,MT
CUST001826,CUNQ001826,44517,natal,RN
CUST001827,CUNQ001827,22190,brasilia,DF
CUST001828,CUNQ001828,54825,serra,ES
CUST001829,CUNQ001829,72463,uberlandia,MG
CUST001830,CUNQ001830,38647,caucaia,CE
CUST001831,CUNQ001831,33957,arapiraca,AL
CUST001832,CUNQ001832,75404,rio branco,AC
CUST001833,CUNQ001833,40783,rio branco,AC
CUST001834,CUNQ001834,44787,rio branco,AC
CUST001835,CUNQ001835,36577,salvador,BA
CUST001836,CUNQ001836,91080,boa vista,RR
CUST001837,CUNQ001837,23983,belem,PA
CUST001838,CUNQ001838,98580,porto alegre,RS
CUST001839,CUNQ001839,90455,ji-parana,RO
CUST001840,CUNQ001840,15539,osasco,SP
CUST001841,CUNQ001841,91352,imperatriz,MA
CUST001842,CUNQ001842,85303,caucaia,CE
CUST001843,CUNQ001843,33969,aparecida de goiania,GO
CUST001844,CUNQ001844,62150,manaus,AM
CUST001845,CUNQ001845,17097,brasilia,DF
CUST001846,CUNQ001846,72694,campina grande,PB
CUST001847,CUNQ001847,75860,natal,RN
CUST001848,CUNQ001848,99959,ananindeua,PA
CUST001849,CUNQ001849,69925,manaus,AM
CUST001850,CUNQ001850,77922,pelotas,RS
CUST001851,CUNQ001851,11103,dourados,MS
CUST001852,CUNQ001852,59732,campinas,SP
CUST001853,CUNQ001853,52655,maceio,AL
CUST001854,CUNQ001854,34530,ananindeua,PA
CUST001855,CUNQ001855,41082,mossoro,RN
CUST001856,CUNQ001856,90358,aparecida de goiania,GO
CUST001857,CUNQ001857,34105,caucaia,CE
CUST001858,CUNQ001858,37594,imperatriz,MA
CUST001859,CUNQ001859,57851,varzea grande,MT
CUST001860,CUNQ001860,69077,vila velha,ES
CUST001861,CUNQ001861,27188,blumenau,SC
CUST001862,CUNQ001862,23090,maceio,AL
CUST001863,CUNQ001863,40907,rio branco,AC
CUST001864,CUNQ001864,59923,mossoro,RN
CUST001865,CUNQ001865,29601,salvador,BA
CUST001866,CUNQ001866,33148,sao luis,MA
CUST001867,CUNQ001867,27625,varzea grande,MT
CUST001868,CUNQ001868,73782,nossa senhora do socorro,SE
CUST001869,CUNQ001869,83680,jaboatao dos guararapes,PE
CUST001870,CUNQ001870,62219,maceio,AL
CUST001871,CUNQ001871,31409,pelotas,RS
CUST001872,CUNQ001872,43330,niteroi,RJ
CUST001873,CUNQ001873,68963,sao luis,MA
CUST001874,CUNQ001874,44048,rio branco,AC
CUST001875,CUNQ001875,83446,ananindeua,PA
CUST001876,CUNQ001876,55107,mossoro,RN
CUST001877,CUNQ001877,25890,sorocaba,SP
CUST001878,CUNQ001878,85609,belem,PA
CUST001879,CUNQ001879,47304,maceio,AL
CUST001880,CUNQ001880,98236,ananindeua,PA
CUST001881,CUNQ001881,68580,campina grande,PB
CUST001882,CUNQ001882,90434,contagem,MG
CUST001883,CUNQ001883,92799,jaboatao dos guararapes,PE
CUST001884,CUNQ001884,93962,curitiba,PR
CUST001885,CUNQ001885,65288,macapa,AP
CUST001886,CUNQ001886,19351,nossa senhora do socorro,SE
CUST001887,CUNQ001887,55039,uberlandia,MG
CUST001888,CUNQ001888,51533,brasilia,DF
CUST001889,CUNQ001889,45058,nossa senhora do socorro,SE
CUST001890,CUNQ001890,45553,parnaiba,PI
CUST001891,CUNQ001891,86928,dourados,MS
CUST001892,CUNQ001892,64262,campina grande,PB
CUST001893,CUNQ001893,13027,florianopolis,SC
CUST001894,CUNQ001894,40753,maringa,PR
CUST001895,CUNQ001895,20494,ji-parana,RO
CUST001896,CUNQ001896,62041,salvador,BA
CUST001897,CUNQ001897,18361,porto alegre,RS
CUST001898,CUNQ001898,13455,sao luis,MA
CUST001899,CUNQ001899,78679,manaus,AM
CUST001900,CUNQ001900,23622,manaus,AM
CUST001901,CUNQ001901,21050,goiania,GO
CUST001902,CUNQ001902,50549,nossa senhora do socorro,SE
CUST001903,CUNQ001903,47247,brasilia,DF
CUST001904,CUNQ001904,27206,campo grande,MS
CUST001905,CUNQ001905,13744,joao pessoa,PB
CUST001906,CUNQ001906,52624,duque de caxias,RJ
CUST001907,CUNQ001907,80855,imperatriz,MA
CUST001908,CUNQ001908,27709,aparecida de goiania,GO
CUST001909,CUNQ001909,87441,palmas,TO
CUST001910,CUNQ001910,92712,parnaiba,PI
CUST001911,CUNQ001911,78610,rio branco,AC
CUST001912,CUNQ001912,55504,nossa senhora do socorro,SE
CUST001913,CUNQ001913,21738,sao luis,MA
CUST001914,CUNQ001914,57943,dourados,MS
CUST001915,CUNQ001915,30410,varzea grande,MT
CUST001916,CUNQ001916,10012,recife,PE
CUST001917,CUNQ001917,55073,joao pessoa,PB
CUST001918,CUNQ001918,80136,jaboatao dos guararapes,PE
CUST001919,CUNQ001919,72530,sorocaba,SP
CUST001920,CUNQ001920,66418,recife,PE
CUST001921,CUNQ001921,88250,macapa,AP
CUST001922,CUNQ001922,81855,brasilia,DF
CUST001923,CUNQ001923,63967,belem,PA
CUST001924,CUNQ001924,61740,mossoro,RN
CUST001925,CUNQ001925,94671,brasilia,DF
CUST001926,CUNQ001926,38913,vila velha,ES
CUST001927,CUNQ001927,65343,goiania,GO
CUST001928,CUNQ001928,77713,aracaju,SE
CUST001929,CUNQ001929,47313,manaus,AM
CUST001930,CUNQ001930,64120,nossa senhora do socorro,SE
CUST001931,CUNQ001931,33908,salvador,BA
CUST001932,CUNQ001932,24464,londrina,PR
CUST001933,CUNQ001933,90967,nossa senhora do socorro,SE
CUST001934,CUNQ001934,91625,dourados,MS
CUST001935,CUNQ001935,52027,sao luis,MA
CUST001936,CUNQ001936,16505,campinas,SP
CUST001937,CUNQ001937,34371,natal,RN
CUST001938,CUNQ001938,45283,caxias do sul,RS
CUST001939,CUNQ001939,67464,maringa,PR
CUST001940,CUNQ001940,40514,rio branco,AC
CUST001941,CUNQ001941,11930,uberlandia,MG
CUST001942,CUNQ001942,54815,sao luis,MA
CUST001943,CUNQ001943,75325,varzea grande,MT
CUST001944,CUNQ001944,14159,ananindeua,PA
CUST001945,CUNQ001945,29148,fortaleza,CE
CUST001946,CUNQ001946,61435,duque de caxias,RJ
CUST001947,CUNQ001947,33803,contagem,MG
CUST001948,CUNQ001948,60014,feira de santana,BA
CUST001949,CUNQ001949,25985,boa vista,RR
CUST001950,CUNQ001950,60436,manaus,AM
CUST001951,CUNQ001951,42396,manaus,AM
CUST001952,CUNQ001952,36106,rio branco,AC
CUST001953,CUNQ001953,78306,campo grande,MS
CUST001954,CUNQ001954,71974,porto velho,RO
CUST001955,CUNQ001955,50908,serra,ES
CUST001956,CUNQ001956,92465,fortaleza,CE
CUST001957,CUNQ001957,82034,rio branco,AC
CUST001958,CUNQ001958,43202,joao pessoa,PB
CUST001959,CUNQ001959,36047,imperatriz,MA
CUST001960,CUNQ001960,97385,belem,PA
CUST001961,CUNQ001961,40928,salvador,BA
CUST001962,CUNQ001962,52534,nossa senhora do socorro,SE
CUST001963,CUNQ001963,46188,campinas,SP
CUST001964,CUNQ001964,61879,maceio,AL
CUST001965,CUNQ001965,11170,macapa,AP
CUST001966,CUNQ001966,88146,nova iguacu,RJ
CUST001967,CUNQ001967,21728,londrina,PR
CUST001968,CUNQ001968,75525,brasilia,DF
CUST001969,CUNQ001969,91937,juiz de fora,MG
CUST001970,CUNQ001970,56598,rio de janeiro,RJ
CUST001971,CUNQ001971,80300,aracaju,SE
CUST001972,CUNQ001972,26492,macapa,AP
CUST001973,CUNQ001973,51515,sao luis,MA
CUST001974,CUNQ001974,67503,mossoro,RN
CUST001975,CUNQ001975,12798,rio branco,AC
CUST001976,CUNQ001976,56945,araguaina,TO
CUST001977,CUNQ001977,42859,rio branco,AC
CUST001978,CUNQ001978,67344,nova iguacu,RJ
CUST001979,CUNQ001979,81137,mossoro,RN
CUST001980,CUNQ001980,34874,araguaina,TO
CUST001981,CUNQ001981,81253,maceio,AL
CUST001982,CUNQ001982,71393,ananindeua,PA
CUST001983,CUNQ001983,19027,goiania,GO
CUST001984,CUNQ001984,68901,joao pessoa,PB
CUST001985,CUNQ001985,80989,jaboatao dos guararapes,PE
CUST001986,CUNQ001986,10094,ananindeua,PA
CUST001987,CUNQ001987,34318,manaus,AM
CUST001988,CUNQ001988,57720,osasco,SP
CUST001989,CUNQ001989,52034,manaus,AM
CUST001990,CUNQ001990,96283,rio branco,AC
CUST001991,CUNQ001991,34886,mossoro,RN
CUST001992,CUNQ001992,82281,campina grande,PB
CUST001993,CUNQ001993,47110,maringa,PR
CUST001994,CUNQ001994,94004,caucaia,CE
CUST001995,CUNQ001995,22616,fortaleza,CE
CUST001996,CUNQ001996,15737,joao pessoa,PB
CUST001997,CUNQ001997,33414,boa vista,RR
CUST001998,CUNQ001998,24031,niteroi,RJ
CUST001999,CUNQ001999,22943,sao luis,MA
CUST002000,CUNQ002000,96235,nova iguacu,RJ
